h2h_win_ratio_diff,h2h_recent_momentum,recent_form_diff,win_rate_diff,serve_rating_diff,bp_conv_pctg_diff,dom_ratio_diff,fatigue_diff,match_volume_14d_diff,win_rate_hard_diff,target,match_id,date,player_id,opponent_id,win_rate_clay_diff,win_rate_grass_diff
0.0,0.0,0.0,0.09459459459459463,0.6780945945945946,-0.08333333333333337,0.5883783783783785,0.0,0.0,,1.0,724,2025-06-16,11,77,,0.0
0.0,0.0,0.0,-0.014101057579318454,0.011789832689832691,-0.056615776081424984,-0.061621621621621214,0.0,0.0,,1.0,722,2025-06-16,11,41,,0.0
0.0,0.0,0.0,0.05888030888030893,0.016698166023166094,0.019230769230769218,-0.08055019305019284,-0.2,-2.0,,1.0,721,2025-06-16,11,19,,0.0
0.0,0.0,0.0,0.10869565217391308,0.666304761904762,-0.026717557251908386,0.6499999999999997,0.0,0.0,,1.0,2202,2025-06-16,41,47,,0.0
0.1,1.0,-0.5,0.16666666666666663,0.7067827586206897,-0.07971014492753625,0.7186206896551728,0.1,1.0,,0.0,1535,2025-06-16,26,51,,0.0
0.0,0.0,-0.5,0.09090909090909083,0.07116760710553827,0.005947225590392069,0.08922675026123339,0.1,1.0,,1.0,1536,2025-06-16,26,30,,0.0
0.0,0.0,0.0,0.10869565217391308,0.666304761904762,-0.026717557251908386,0.6499999999999997,0.0,0.0,,1.0,2203,2025-06-16,41,95,,0.0
0.0,0.0,0.16666666666666663,0.04493087557603692,0.03865023809523804,-0.09453133312054474,0.15907142857142853,0.09999999999999998,1.0,,0.0,467,2025-06-16,7,19,,0.16666666666666663
0.0,0.0,0.0,0.12857142857142856,0.6581121212121211,-0.06504065040650409,0.7781818181818179,0.2,2.0,,0.0,1795,2025-06-16,31,320,0.1923076923076923,
0.2,1.0,0.0,0.3054054054054054,0.0447654054054053,0.040186125211505996,0.5971216216216213,0.0,0.0,,0.0,43,2025-06-16,1,11,,0.0
0.0,0.0,0.5,-0.013493253373313308,-0.04119670164917533,-0.06741515952042265,-0.024422788605696688,-0.1,-1.0,,1.0,1599,2025-06-16,27,38,,0.5
0.0,0.0,0.16666666666666663,0.08064516129032262,0.7000466666666666,-0.19709543568464732,0.8279999999999998,0.3,3.0,,1.0,468,2025-06-16,7,102,,0.16666666666666663
0.0,0.0,0.0,0.0714285714285714,0.6771392857142857,-0.12231759656652358,0.6814285714285713,0.0,0.0,,0.0,2158,2025-06-16,40,163,,0.0
0.0,0.0,0.09999999999999998,-0.06313131313131304,0.020625000000000004,-0.059634517766497475,0.2382291666666665,0.5,5.0,,0.0,464,2025-06-22,7,35,,0.09999999999999998
0.2,1.0,-0.3333333333333333,-0.028213166144200552,0.014968965517241362,0.05500904568068743,-0.0006792058516196242,-0.3,-3.0,,0.0,864,2025-06-22,13,34,,-0.3333333333333333
0.0,0.0,0.3571428571428571,0.09459459459459463,0.6857000000000001,-0.14680851063829786,0.756285714285714,0.7,7.0,,1.0,2053,2025-06-22,37,102,,0.3571428571428571
0.0,0.0,-0.16666666666666669,0.017241379310344862,0.6402689655172414,-0.04726368159203986,0.516896551724138,0.3,3.0,,1.0,866,2025-06-22,13,225,,-0.16666666666666669
0.0,0.0,0.09999999999999998,0.06666666666666665,0.6318758620689655,-0.13043478260869562,0.540344827586207,0.5,5.0,,1.0,2628,2025-06-22,66,217,,0.09999999999999998
0.0,0.0,0.0714285714285714,-0.13333333333333336,0.6653633333333333,-0.22297297297297297,0.46099999999999974,0.7,7.0,,1.0,1997,2025-06-22,36,107,,0.0714285714285714
0.2,1.0,-0.3571428571428571,0.04429429429429421,-0.005875000000000186,0.02244302840479534,-0.17545238095238047,-0.7,-7.0,,1.0,1923,2025-06-22,35,37,,-0.3571428571428571
0.1,1.0,0.0,0.13888888888888884,0.6798249999999999,-0.12436548223350252,0.5808333333333335,0.0,0.0,,1.0,1924,2025-06-22,35,78,,0.0
0.0,0.0,0.16666666666666669,0.10775862068965514,0.044350389321468175,-0.009027709136437023,0.07471635150166844,0.10000000000000003,1.0,,0.0,793,2025-06-22,12,13,,0.16666666666666669
0.0,0.0,0.16666666666666663,-0.09343434343434343,-0.054524999999999824,0.02209275496077523,-0.06325757575757596,0.6,6.0,,0.0,1864,2025-06-22,34,35,,0.16666666666666663
0.0,0.0,0.06666666666666665,-0.021212121212121238,-0.006575862068965432,0.028162055335968328,-0.022769070010449477,0.09999999999999998,1.0,,1.0,1865,2025-06-22,34,66,,0.06666666666666665
0.0,0.0,-0.5,0.050000000000000044,0.65262,-0.1120996441281139,0.53975,0.1,1.0,,1.0,2684,2025-06-22,68,495,,-0.5
0.0,0.0,0.02857142857142858,0.20909090909090916,0.0350866666666666,0.038972972972972975,0.3580625000000003,-0.19999999999999996,-2.0,,1.0,466,2025-06-22,7,36,,0.02857142857142858
0.1,1.0,0.09999999999999998,0.0757575757575758,0.7004499999999999,-0.184,0.8190625,0.5,5.0,,1.0,465,2025-06-22,7,88,,0.09999999999999998
0.0,0.0,0.3571428571428571,0.13305613305613306,0.02845769230769235,-0.04320490703469426,0.13667032967032955,0.49999999999999994,5.0,,1.0,2054,2025-06-22,37,43,,0.3571428571428571
0.0,0.0,0.6666666666666666,-0.00454545454545463,-0.0273199999999999,0.009826916855386614,-0.022174242424242374,0.5,5.0,,1.0,1867,2025-06-22,34,68,,0.6666666666666666
0.1,1.0,0.16666666666666663,0.045454545454545414,0.6253000000000001,-0.10227272727272729,0.5175757575757576,0.6,6.0,,1.0,1868,2025-06-22,34,175,,0.16666666666666663
0.2,1.0,0.0,-0.009191176470588203,-0.08888273244781786,0.027737297192266475,-0.08351043643263822,-0.2,-2.0,,1.0,1080,2025-06-23,17,26,,0.0
0.0,0.0,0.16666666666666663,0.0625,0.625896875,-0.1464285714285714,0.5459375000000002,0.3,3.0,,0.0,1597,2025-06-23,27,76,,0.16666666666666663
0.0,0.0,-0.16666666666666669,0.027380952380952395,-0.025499242424242397,0.06712098814922457,-0.04674242424242436,-0.10000000000000003,-1.0,,1.0,2248,2025-06-23,42,60,,-0.16666666666666669
0.2,1.0,0.16666666666666669,0.15090909090909094,0.02915773809523803,-0.07079069767441859,0.17029761904761853,0.10000000000000003,1.0,,1.0,1247,2025-06-23,20,53,,0.16666666666666669
0.0,0.0,0.0,0.06000000000000005,0.6787291666666666,-0.16279069767441862,0.6412499999999997,0.4,4.0,,1.0,1246,2025-06-23,20,231,,0.0
0.0,0.0,0.16666666666666669,0.018333333333333424,0.06100416666666664,-0.09392842222531683,0.10374999999999979,0.10000000000000003,1.0,,0.0,1245,2025-06-23,20,42,,0.16666666666666669
0.0,0.0,-0.5,0.05882352941176472,0.6379529411764706,-0.08754863813229569,0.6305882352941177,0.1,1.0,,0.0,1728,2025-06-23,30,231,,-0.5
0.0,0.0,0.8,-0.05128205128205121,0.049683687002652466,0.024997962122653095,-0.0627851458885944,0.4,4.0,,1.0,321,2025-06-23,5,15,,0.8
-0.1,-1.0,0.30000000000000004,0.11538461538461542,0.7258423076923076,-0.1308724832214765,0.823076923076923,0.5,5.0,,1.0,320,2025-06-23,5,69,,0.30000000000000004
-0.2,-1.0,0.30000000000000004,-0.03167420814479638,0.11065407239818992,-0.07413489456899414,0.21013574660633516,0.5,5.0,,1.0,319,2025-06-23,5,17,,0.30000000000000004
0.0,0.0,0.46666666666666673,0.07371794871794879,0.10811730769230765,-0.062010207772374704,0.2855769230769232,0.2,2.0,,1.0,318,2025-06-23,5,42,,0.46666666666666673
0.0,0.0,-0.6666666666666666,0.11494252873563215,0.018540102171136774,-0.024620445344129605,0.3399361430395915,-0.5,-5.0,,1.0,957,2025-06-23,15,45,,-0.6666666666666666
0.0,0.0,-0.16666666666666669,0.04166666666666663,0.617725,-0.06886227544910178,0.5374999999999999,0.3,3.0,,1.0,2251,2025-06-23,42,56,,-0.16666666666666669
0.0,0.0,-0.16666666666666669,0.04166666666666663,0.617725,-0.06886227544910178,0.5374999999999999,0.3,3.0,,0.0,2250,2025-06-23,42,109,,-0.16666666666666669
0.0,0.0,-0.16666666666666669,0.04166666666666663,0.617725,-0.06886227544910178,0.5374999999999999,0.3,3.0,,1.0,2249,2025-06-23,42,82,,-0.16666666666666669
0.0,0.0,0.0,0.21875,0.6570709677419354,-0.03090909090909094,0.713548387096774,0.0,0.0,,0.0,1665,2025-06-23,29,163,,0.0
0.0,0.0,0.0,0.014285714285714235,0.6432242424242424,-0.13598326359832635,0.5842424242424242,0.4,4.0,,1.0,2570,2025-06-23,60,210,,0.0
0.0,0.0,-0.16666666666666669,0.04166666666666663,0.617725,-0.06886227544910178,0.5374999999999999,0.3,3.0,,1.0,2247,2025-06-23,42,163,,-0.16666666666666669
0.0,0.0,0.0,0.1470588235294118,0.6151882352941177,-0.05673758865248235,0.6129411764705879,0.0,0.0,,1.0,1082,2025-06-23,17,201,,0.0
0.0,0.0,0.0,0.1470588235294118,0.6151882352941177,-0.05673758865248235,0.6129411764705879,0.0,0.0,,1.0,1081,2025-06-23,17,143,,0.0
0.0,0.0,0.0,0.15625,0.7040709677419356,-0.08447488584474883,0.6964516129032261,0.2,2.0,,1.0,1534,2025-06-23,26,61,,0.0
0.0,0.0,0.0,0.1470588235294118,0.7013818181818182,-0.08951965065502182,0.6960606060606063,0.4,4.0,,1.0,1532,2025-06-30,26,105,,0.0
0.0,0.0,-0.16666666666666669,0.013513513513513487,0.64164,-0.13385826771653547,0.5791428571428572,0.3,3.0,,1.0,2567,2025-06-30,60,231,,0.0
0.0,0.0,-0.5,0.16666666666666663,0.6942833333333334,-0.03558052434456932,0.9083333333333334,0.1,1.0,,1.0,391,2025-06-30,6,119,,-0.5
0.0,0.0,0.30000000000000004,0.09375,0.6823548387096776,-0.05376344086021506,0.6509677419354838,0.5,5.0,,0.0,1015,2025-06-30,16,124,,0.25
0.0,0.0,0.30000000000000004,0.09375,0.6823548387096776,-0.05376344086021506,0.6509677419354838,0.5,5.0,,1.0,1016,2025-06-30,16,185,,0.25
0.0,0.0,0.0,0.03125,0.642621875,-0.05299539170506912,0.5209374999999998,0.4,4.0,,1.0,863,2025-06-30,13,118,,0.0
-0.1,-1.0,0.0,0.03125,0.642621875,-0.05299539170506912,0.5209374999999998,0.4,4.0,,0.0,862,2025-06-30,13,100,,0.0
0.0,0.0,0.25,0.1578947368421053,0.6240605263157895,-0.06913183279742768,0.6297368421052629,0.4,4.0,,1.0,1077,2025-06-30,17,87,,0.25
0.1,1.0,0.25,0.1578947368421053,0.6240605263157895,-0.06913183279742768,0.6297368421052629,0.4,4.0,,1.0,1078,2025-06-30,17,217,,0.25
0.0,0.0,0.1785714285714286,0.34239130434782605,0.022643342391304278,0.1350625431662958,0.4161277173913045,-0.29999999999999993,-3.0,,0.0,228,2025-06-30,4,36,,0.19444444444444442
0.0,0.0,0.0,-0.08333333333333331,0.6531434782608697,-0.07812500000000006,0.48739130434782596,0.4,4.0,,1.0,2519,2025-06-30,53,280,,-0.09999999999999998
0.0,0.0,0.0,-0.08333333333333331,0.6531434782608697,-0.07812500000000006,0.48739130434782596,0.4,4.0,,1.0,2518,2025-06-30,53,112,,-0.09999999999999998
0.0,0.0,0.16666666666666663,0.1470588235294118,0.6467375,-0.07399103139013452,0.5821874999999999,0.3,3.0,,0.0,1139,2025-06-30,18,100,,0.16666666666666663
0.0,0.0,0.050000000000000044,0.10416666666666663,0.047883958333333365,0.004283965728274164,0.09631250000000025,0.09999999999999998,1.0,,1.0,313,2025-06-30,5,19,,0.2222222222222222
0.0,0.0,0.30000000000000004,0.16666666666666663,0.7203933333333333,-0.09649122807017546,0.806,0.5,5.0,,1.0,314,2025-06-30,5,54,,0.38888888888888884
0.0,0.0,0.26666666666666666,0.052380952380952306,0.03436115288220565,-0.027515254718319837,0.20565162907268175,0.2,2.0,,1.0,2051,2025-06-30,37,68,,0.46666666666666673
0.0,0.2195,0.050000000000000044,0.00877192982456132,0.09633280701754388,-0.027359395272747777,0.17626315789473712,0.09999999999999998,1.0,,1.0,315,2025-06-30,5,17,,0.13888888888888884
0.0,0.0,0.20000000000000007,0.06666666666666665,0.033951228070175365,0.04136885423435127,0.0691578947368423,0.0,0.0,,1.0,316,2025-06-30,5,37,,0.0888888888888888
0.0,0.0,0.30000000000000004,0.16666666666666663,0.7203933333333333,-0.09649122807017546,0.806,0.5,5.0,,1.0,317,2025-06-30,5,67,,0.38888888888888884
0.0,0.0,0.25,0.0625,0.672509375,-0.10077519379844962,0.7096874999999998,0.4,4.0,,1.0,1193,2025-06-30,19,56,,0.16666666666666663
0.0,0.0,0.4166666666666667,0.048986486486486513,0.030869374999999977,0.03308307391808585,0.13054464285714262,0.10000000000000003,1.0,,1.0,1194,2025-06-30,19,60,,0.16666666666666663
0.0,0.0,0.25,0.0625,0.672509375,-0.10077519379844962,0.7096874999999998,0.4,4.0,,1.0,1195,2025-06-30,19,160,,0.16666666666666663
0.1,1.0,0.25,0.0625,0.672509375,-0.10077519379844962,0.7096874999999998,0.4,4.0,,1.0,1196,2025-06-30,19,106,,0.16666666666666663
0.0,0.0,0.0,0.0714285714285714,0.6786148148148147,-0.15671641791044771,0.6574074074074074,0.4,4.0,,0.0,1244,2025-06-30,20,33,,0.0714285714285714
0.0,0.0,-0.5,0.0,0.6564294117647058,-0.15876777251184837,0.6023529411764708,0.2,2.0,,1.0,2756,2025-06-30,70,89,,-0.5
0.0,0.0,-0.5,0.0,0.6564294117647058,-0.15876777251184837,0.6023529411764708,0.2,2.0,,1.0,2755,2025-06-30,70,125,,-0.5
0.0,0.0,-0.5,0.10606060606060608,0.6812874999999999,-0.060509554140127375,0.5812499999999998,0.2,2.0,,1.0,792,2025-06-30,12,168,,-0.09999999999999998
0.0,0.0,-0.5,0.10606060606060608,0.6812874999999999,-0.060509554140127375,0.5812499999999998,0.2,2.0,,1.0,791,2025-06-30,12,152,,-0.09999999999999998
0.0,0.0,0.0,-0.038461538461538436,0.6673884615384615,-0.2185929648241206,0.5450000000000002,0.2,2.0,,0.0,2465,2025-06-30,46,125,,-0.16666666666666669
0.0,0.0,-0.5,0.10606060606060608,0.6812874999999999,-0.060509554140127375,0.5812499999999998,0.2,2.0,,1.0,790,2025-06-30,12,48,,-0.09999999999999998
0.4,1.0,-0.5,0.1893939393939394,0.02814402173913022,0.01761544585987268,0.09385869565217386,-0.2,-2.0,,1.0,789,2025-06-30,12,53,,0.0
0.0,0.0,0.0,0.23076923076923073,0.6993769230769229,-0.1018957345971564,0.8869230769230769,0.0,0.0,,1.0,165,2025-06-30,3,77,,0.0
0.0,0.0,0.0,0.23076923076923073,0.6993769230769229,-0.1018957345971564,0.8869230769230769,0.0,0.0,,1.0,164,2025-06-30,3,163,,0.0
0.0,0.0,0.0,0.23076923076923073,0.6993769230769229,-0.1018957345971564,0.8869230769230769,0.0,0.0,,1.0,163,2025-06-30,3,75,,0.0
0.0,0.0,0.5,0.0641025641025641,0.005093589743589533,-0.06631521025258708,-0.021410256410256512,-0.1,-1.0,,1.0,162,2025-06-30,3,6,,0.5
0.0,0.0,0.0,0.1853146853146853,0.07713146853146835,0.0422323792818472,0.35601398601398593,-0.4,-4.0,,1.0,161,2025-06-30,3,27,,0.0
0.0,0.0,-0.3333333333333333,0.15315315315315314,0.014139487179487098,0.07176676444856162,0.18803663003663007,-0.19999999999999998,-2.0,,0.0,1336,2025-06-30,22,60,,-0.5
0.0,0.1111,0.16666666666666663,0.0757575757575758,0.6325624999999998,-0.12439024390243902,0.5453125000000003,0.6,6.0,,0.0,2625,2025-06-30,66,75,,0.125
0.0,0.0,0.0,0.10606060606060608,0.6921161290322578,-0.14317180616740088,0.7729032258064517,0.2,2.0,,1.0,1402,2025-06-30,23,94,,0.0
0.1,1.0,0.0,0.10606060606060608,0.6921161290322578,-0.14317180616740088,0.7729032258064517,0.2,2.0,,1.0,1403,2025-06-30,23,110,,0.0
0.0,0.0,0.0,0.10606060606060608,0.6921161290322578,-0.14317180616740088,0.7729032258064517,0.2,2.0,,1.0,1404,2025-06-30,23,102,,0.0
-0.4,-1.0,-0.5,-0.029980657640232056,0.032925531914893336,-0.005187652107083329,0.15188588007736903,-0.3,-3.0,,1.0,36,2025-06-30,1,2,,-0.5
0.2,1.0,0.0,0.13286713286713292,0.022523076923076868,0.042654028436018954,0.25262237762237705,0.2,2.0,,1.0,37,2025-06-30,1,3,,0.0
0.2,1.0,0.5,0.25757575757575757,0.04061249999999983,0.0012678479789899333,0.5582954545454542,0.0,0.0,,1.0,38,2025-06-30,1,12,,0.09999999999999998
0.0,0.0,0.0,0.3136363636363636,0.08806999999999987,0.07712193020249886,0.6270454545454538,0.2,2.0,,1.0,39,2025-06-30,1,28,,0.0
0.0,0.0,0.0,0.12068965517241381,0.6942620689655172,-0.1534653465346535,0.7141379310344829,0.2,2.0,,0.0,1481,2025-06-30,25,79,,0.0
0.1,1.0,0.09999999999999998,0.08333333333333337,0.7033857142857142,-0.1875,0.8251428571428572,0.5,5.0,,0.0,462,2025-06-30,7,72,,0.125
0.0,0.0,0.09999999999999998,0.08333333333333337,0.7033857142857142,-0.1875,0.8251428571428572,0.5,5.0,,1.0,463,2025-06-30,7,143,,0.125
0.0,0.0,0.6666666666666667,0.19841269841269848,0.02895529100529104,0.021485486624928885,0.008280423280423665,0.2,2.0,,0.0,719,2025-06-30,11,43,,0.6666666666666667
0.0,0.0,0.16666666666666663,0.11538461538461542,0.6695583333333334,-0.013513513513513542,0.6741666666666666,0.3,3.0,,1.0,2200,2025-06-30,41,107,,0.16666666666666663
0.0,0.0,0.16666666666666663,0.11538461538461542,0.6695583333333334,-0.013513513513513542,0.6741666666666666,0.3,3.0,,0.0,2199,2025-06-30,41,204,,0.16666666666666663
0.0,0.0,-0.5,0.033333333333333326,0.6544035714285715,-0.13190184049079756,0.5317857142857143,0.2,2.0,,0.0,2420,2025-06-30,45,110,,0.0714285714285714
0.0,0.0,0.0,0.10160427807486638,0.07913636363636367,0.054608463223981774,0.16515151515151527,0.0,0.0,,0.0,1530,2025-06-30,26,27,,0.0
0.0,0.0,0.0,0.1470588235294118,0.7013818181818182,-0.08951965065502182,0.6960606060606063,0.4,4.0,,1.0,1531,2025-06-30,26,69,,0.0
0.1,1.0,0.0,0.045454545454545414,0.6222454545454545,-0.1441281138790036,0.530909090909091,0.4,4.0,,1.0,1593,2025-06-30,27,50,,0.0
0.0,0.0,0.0,0.045454545454545414,0.6222454545454545,-0.1441281138790036,0.530909090909091,0.4,4.0,,1.0,1595,2025-06-30,27,210,,0.0
0.0,0.0,0.0,0.045454545454545414,0.6222454545454545,-0.1441281138790036,0.530909090909091,0.4,4.0,,1.0,1596,2025-06-30,27,254,,0.0
0.0,0.0,0.0,0.050000000000000044,0.6338299999999999,-0.1363636363636363,0.5125000000000002,0.0,0.0,,1.0,1634,2025-06-30,28,114,,0.0
0.0,0.0,-0.2777777777777778,-0.02894736842105261,0.0010484210526314763,-0.020728457210541784,-0.032236842105262786,-0.9,-9.0,,1.0,1635,2025-06-30,28,34,,-0.2272727272727273
0.0,0.0,0.0,0.050000000000000044,0.6338299999999999,-0.1363636363636363,0.5125000000000002,0.0,0.0,,1.0,1636,2025-06-30,28,84,,0.0
0.0,0.0,-0.5,0.19696969696969702,0.6562718749999998,-0.02857142857142858,0.7024999999999999,0.1,1.0,,0.0,1663,2025-06-30,29,114,,-0.5
0.0,0.0,-0.5,0.19696969696969702,0.6562718749999998,-0.02857142857142858,0.7024999999999999,0.1,1.0,,1.0,1664,2025-06-30,29,283,,-0.5
0.0,0.0,0.16666666666666663,0.05555555555555558,0.6868171428571428,-0.12135922330097088,0.786,0.3,3.0,,1.0,2358,2025-06-30,44,116,,0.16666666666666663
0.1,1.0,0.16666666666666663,0.05555555555555558,0.6868171428571428,-0.12135922330097088,0.786,0.3,3.0,,1.0,2357,2025-06-30,44,61,,0.16666666666666663
0.0,0.0,-0.5,0.042857142857142816,0.6366742857142857,-0.09622641509433966,0.6225714285714286,0.2,2.0,,1.0,1724,2025-06-30,30,100,,-0.5
-0.1,-1.0,-0.5,0.042857142857142816,0.6366742857142857,-0.09622641509433966,0.6225714285714286,0.2,2.0,,1.0,1725,2025-06-30,30,124,,-0.5
0.0,0.0,0.0,-0.00886699507389166,-0.03733605911330051,0.02824615874532277,-0.04225615763546786,0.1,1.0,,1.0,1726,2025-06-30,30,40,,0.0
0.0,0.0,-0.5,0.042857142857142816,0.6366742857142857,-0.09622641509433966,0.6225714285714286,0.2,2.0,,1.0,1727,2025-06-30,30,51,,-0.5
0.0,0.0,0.0,0.25,0.6533225806451614,-0.09010600706713784,0.7241935483870969,0.0,0.0,,0.0,602,2025-06-30,9,112,,0.0
0.0,0.0,0.16666666666666663,0.1388888888888889,0.03367366459627308,-0.04323422330097082,0.29860869565217407,-0.10000000000000003,-1.0,,0.0,2356,2025-06-30,44,53,,0.2666666666666666
0.0,0.0,-0.5,0.051724137931034475,0.6740103448275863,-0.12447257383966243,0.6648275862068964,0.1,1.0,,1.0,2157,2025-06-30,40,149,,-0.5
0.0,0.0,0.0,0.36363636363636365,0.7218999999999998,-0.05924170616113744,1.139545454545454,0.2,2.0,,1.0,42,2025-06-30,1,146,,0.0
0.0,0.0,0.0,0.36363636363636365,0.7218999999999998,-0.05924170616113744,1.139545454545454,0.2,2.0,,1.0,41,2025-06-30,1,109,,0.0
0.0,0.0,-0.5,0.11111111111111116,0.6552029411764706,-0.0731225296442688,0.7626470588235292,0.1,1.0,,0.0,1794,2025-06-30,31,309,,0.0
0.0,0.0,-0.16666666666666669,-0.05555555555555558,0.6573185185185185,-0.10714285714285715,0.6114814814814813,0.3,3.0,,1.0,2304,2025-06-30,43,47,,-0.16666666666666669
0.0,0.0,-0.16666666666666669,-0.05555555555555558,0.6573185185185185,-0.10714285714285715,0.6114814814814813,0.3,3.0,,0.0,2303,2025-06-30,43,50,,-0.16666666666666669
0.0,0.0,0.19999999999999996,0.22695035460992907,-0.0314188652482269,0.04243717401612135,0.1816595744680849,0.0,0.0,,1.0,92,2025-06-30,2,5,,0.11111111111111116
0.0,0.0,0.2777777777777778,0.07894736842105265,0.6327815789473684,-0.11563517915309451,0.544736842105263,0.9,9.0,,1.0,1863,2025-06-30,34,82,,0.2272727272727273
0.0,0.0,1.0,0.3507598784194529,0.05230018237082068,0.042172361040285544,0.3650881458966564,0.3,3.0,,1.0,93,2025-06-30,2,30,,1.0
0.0,0.0,0.375,0.09435483870967742,0.05466233870967718,-0.04929107589658055,-0.025258064516128664,-0.4,-4.0,,0.0,1920,2025-06-30,35,42,,0.4
0.0,0.0,0.30000000000000004,0.14864864864864868,0.6833611111111109,-0.11694915254237287,0.8269444444444445,0.5,5.0,,0.0,530,2025-06-30,8,65,,0.2142857142857143
0.0,0.0,0.0,0.36363636363636365,0.7218999999999998,-0.05924170616113744,1.139545454545454,0.2,2.0,,1.0,40,2025-06-30,1,175,,0.0
0.0,0.0,0.0,0.06000000000000005,0.65782,-0.059523809523809534,0.5683999999999998,0.2,2.0,,0.0,2112,2025-06-30,38,97,,-0.16666666666666669
0.0,0.0,0.5,0.2875564152159896,-0.0031416609471514034,0.08911775211334677,0.2147563486616333,0.3,3.0,,1.0,94,2025-06-30,2,23,,0.5
0.0,0.0,0.5,0.3936170212765957,0.6889744680851064,-0.05405405405405411,0.9876595744680849,0.5,5.0,,1.0,95,2025-06-30,2,72,,0.5
0.0,0.0,0.5,0.3936170212765957,0.6889744680851064,-0.05405405405405411,0.9876595744680849,0.5,5.0,,1.0,96,2025-06-30,2,240,,0.5
0.0,0.0,0.5,0.3936170212765957,0.6889744680851064,-0.05405405405405411,0.9876595744680849,0.5,5.0,,1.0,97,2025-06-30,2,495,,0.5
0.0,0.0,0.0714285714285714,-0.125,0.6651718750000001,-0.21337579617834396,0.4534374999999997,0.7,7.0,,0.0,1993,2025-06-30,36,56,,0.05555555555555558
0.0,0.0,0.0714285714285714,-0.125,0.6651718750000001,-0.21337579617834396,0.4534374999999997,0.7,7.0,,1.0,1994,2025-06-30,36,85,,0.05555555555555558
0.0,0.0,-0.5,0.16666666666666663,0.6942833333333334,-0.03558052434456932,0.9083333333333334,0.1,1.0,,1.0,389,2025-06-30,6,204,,-0.5
0.0,0.0,-0.5,0.16666666666666663,0.6942833333333334,-0.03558052434456932,0.9083333333333334,0.1,1.0,,1.0,390,2025-06-30,6,49,,-0.5
0.0,0.0,0.25,0.24444444444444446,0.10967277777777784,-0.053854929175777055,0.3191666666666668,0.4,4.0,,1.0,899,2025-06-30,14,134,,0.25
0.0,0.0,0.25,0.2777777777777778,0.7044861111111111,-0.1210191082802547,0.9008333333333338,0.4,4.0,,0.0,898,2025-06-30,14,50,,0.25
0.0,0.0,-0.16666666666666669,0.15625,0.6778806451612904,-0.15134099616858238,0.8780645161290321,0.3,3.0,,0.0,953,2025-06-30,15,100,,-0.16666666666666669
0.0,0.0,-0.2916666666666667,0.07560483870967738,0.04883548387096781,-0.07335934479243561,0.2658064516129033,-0.5,-5.0,,1.0,954,2025-06-30,15,42,,-0.26666666666666666
0.1,1.0,-0.16666666666666669,0.15625,0.6778806451612904,-0.15134099616858238,0.8780645161290321,0.3,3.0,,1.0,955,2025-06-30,15,76,,-0.16666666666666669
-0.1,-1.0,-0.5,0.08139534883720934,0.6160697674418604,-0.08282208588957057,0.548139534883721,0.1,1.0,,1.0,2808,2025-07-14,101,135,0.1470588235294118,
0.1,1.0,-0.5,0.038461538461538436,0.656576923076923,-0.06,0.5569230769230769,0.1,1.0,0.23333333333333328,1.0,2109,2025-07-14,38,162,,
0.0,0.0,-0.5,0.038461538461538436,0.656576923076923,-0.06,0.5569230769230769,0.1,1.0,0.23333333333333328,1.0,2108,2025-07-14,38,176,,
0.0,0.0,-0.5,0.03488372093023251,0.6497813953488372,-0.11355932203389829,0.5202325581395348,0.1,1.0,0.0,1.0,2681,2025-07-14,68,234,,
0.0,0.0,0.0,0.21875,0.6642896551724137,-0.13054187192118227,0.7382758620689653,0.0,0.0,,0.0,657,2025-07-14,10,123,0.2647058823529411,
0.0,0.0,-0.5,0.12790697674418605,0.6857744186046512,-0.0855513307984791,0.616046511627907,0.1,1.0,,1.0,715,2025-07-14,11,123,0.2142857142857143,
0.0,0.0,-0.5,0.12790697674418605,0.6857744186046512,-0.0855513307984791,0.616046511627907,0.1,1.0,,1.0,716,2025-07-14,11,49,0.2142857142857143,
0.0,0.0,-0.5,0.12790697674418605,0.6857744186046512,-0.0855513307984791,0.616046511627907,0.1,1.0,,1.0,717,2025-07-14,11,82,0.2142857142857143,
0.0,0.0,-0.5,0.1585365853658537,0.6816853658536582,-0.13111111111111112,0.5790243902439027,0.1,1.0,,1.0,1919,2025-07-14,35,211,0.13157894736842102,
0.0,0.0,0.0,0.21875,0.6642896551724137,-0.13054187192118227,0.7382758620689653,0.0,0.0,,1.0,658,2025-07-14,10,230,0.2647058823529411,
0.0,0.0,0.25,0.1216216216216216,0.6967257142857142,-0.14230769230769236,0.766,0.4,4.0,0.09999999999999998,1.0,1400,2025-07-14,23,470,,
0.0,0.0,0.25,0.1216216216216216,0.6967257142857142,-0.14230769230769236,0.766,0.4,4.0,0.09999999999999998,1.0,1399,2025-07-14,23,127,,
-0.1,-1.0,0.25,0.1216216216216216,0.6967257142857142,-0.14230769230769236,0.766,0.4,4.0,0.09999999999999998,0.0,1398,2025-07-14,23,176,,
-0.1,-1.0,-0.5,0.1585365853658537,0.6816853658536582,-0.13111111111111112,0.5790243902439027,0.1,1.0,,0.0,1918,2025-07-14,35,95,0.13157894736842102,
0.0,0.0,-0.5,0.038461538461538436,0.656576923076923,-0.06,0.5569230769230769,0.1,1.0,0.23333333333333328,1.0,2110,2025-07-14,38,191,,
