match_key,date,time,tournament,round,first_player,second_player,odds_implied_prob_diff,odds_p1_implied_prob,odds_p1_moneyline,odds_p2_implied_prob,odds_p2_moneyline
12015380,2025-02-25,03:45:00,Acapulco,Acapulco - 1/16-finals,Flavio Cobolli,Ben Shelton,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12015485,2025-02-25,04:05:00,Acapulco,Acapulco - 1/16-finals,Marcos Giron,Adam Walton,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12015381,2025-02-25,04:10:00,Acapulco,Acapulco - 1/16-finals,David Goffin,Rinky Hijikata,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12015487,2025-02-25,05:50:00,Acapulco,Acapulco - 1/16-finals,Learner Tien,Cameron Norrie,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12015486,2025-02-25,06:10:00,Acapulco,Acapulco - 1/16-finals,Gabriel Diallo,Tommy Paul,-0.4577620521892967,0.29411764705882354,3.4,0.7518796992481203,1.33
12015186,2025-02-25,11:10:00,ATP Dubai,Dubai - 1/16-finals,Marin Cilic,Alex De Minaur,-0.7662337662337662,0.14285714285714285,7.0,0.9090909090909091,1.1
12015189,2025-02-25,11:10:00,ATP Dubai,Dubai - 1/16-finals,Arthur Fils,Nuno Borges,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12015512,2025-02-25,11:10:00,ATP Dubai,Dubai - 1/16-finals,Luca Nardi,Marton Fucsovics,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12015185,2025-02-25,12:30:00,ATP Dubai,Dubai - 1/16-finals,Alexander Bublik,Felix Auger-Aliassime,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12015465,2025-02-25,13:40:00,ATP Dubai,Dubai - 1/16-finals,Roman Safiullin,Tallon Griekspoor,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12015463,2025-02-25,13:50:00,ATP Dubai,Dubai - 1/16-finals,Quentin Halys,Andrey Rublev,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12015190,2025-02-25,15:40:00,ATP Dubai,Dubai - 1/16-finals,Jiri Lehecka,Ugo Humbert,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12015192,2025-02-25,16:20:00,ATP Dubai,Dubai - 1/16-finals,Daniil Medvedev,Jan-Lennard Struff,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12015386,2025-02-25,17:00:00,Acapulco,ATP Acapulco - 1/16-finals,Denis Shapovalov,Cameron Norrie,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12015464,2025-02-25,17:10:00,ATP Dubai,Dubai - 1/16-finals,Christopher O'Connell,Grigor Dimitrov,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12015301,2025-02-25,18:10:00,ATP Santiago,Santiago - 1/16-finals,Hugo Gaston,Martin Etcheverry Tomas,-0.588725248930451,0.23094688221709006,4.33,0.819672131147541,1.22
12015304,2025-02-25,18:10:00,ATP Santiago,Santiago - 1/16-finals,Corentin Moutet,Damir Dzumhur,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12015193,2025-02-25,18:25:00,ATP Dubai,Dubai - 1/16-finals,Gael Monfils,Matteo Berrettini,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12015470,2025-02-25,19:45:00,ATP Santiago,Santiago - 1/16-finals,Manuel Cerundolo Juan,Thiago Monteiro,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12015303,2025-02-25,20:05:00,ATP Santiago,Santiago - 1/16-finals,Nicolas Jarry,Camilo Ugo Carabelli,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12015300,2025-02-25,20:50:00,ATP Santiago,Santiago - 1/16-finals,Jaime Faria,Luciano Darderi,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12015305,2025-02-25,22:25:00,ATP Santiago,Santiago - 1/16-finals,Mariano Navone,Alexander Shevchenko,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12015362,2025-02-24,01:05:00,Acapulco,Acapulco - Final,Learner Tien,Dusan Lajovic,0.4955357142857143,0.78125,1.28,0.2857142857142857,3.5
12015364,2025-02-24,01:05:00,Acapulco,Acapulco - Final,Stefan Kozlov,Nishesh Basavareddy,-0.7662337662337662,0.14285714285714285,7.0,0.9090909090909091,1.1
12015365,2025-02-24,01:05:00,Acapulco,Acapulco - Final,Aleksandar Kovacevic,Adam Walton,0.0292397660818714,0.5555555555555556,1.8,0.5263157894736842,1.9
12015390,2025-02-24,03:20:00,Acapulco,Acapulco - Final,Mattia Bellucci,Gabriel Diallo,0.19249823071479122,0.6369426751592356,1.57,0.4444444444444444,2.25
12015191,2025-02-24,11:10:00,ATP Dubai,Dubai - 1/16-finals,Fabian Marozsan,Roberto Bautista-Agut,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12015195,2025-02-24,11:10:00,ATP Dubai,Dubai - 1/16-finals,Alexei Popyrin,Hady Habib,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12015188,2025-02-24,13:10:00,ATP Dubai,Dubai - 1/16-finals,Daniel Evans,Karen Khachanov,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12015187,2025-02-24,14:05:00,ATP Dubai,Dubai - 1/16-finals,Aziz Dougaz,Zizou Bergs,-0.7261904761904762,0.16666666666666666,6.0,0.8928571428571428,1.12
12015196,2025-02-24,15:40:00,ATP Dubai,Dubai - 1/16-finals,Stefanos Tsitsipas,Lorenzo Sonego,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12015194,2025-02-24,17:45:00,ATP Dubai,Dubai - 1/16-finals,Giovanni Mpetshi Perricard,Zhizhen Zhang,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12015302,2025-02-24,18:10:00,ATP Santiago,Santiago - 1/16-finals,Yannick Hanfmann,Facundo Diaz Acosta,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12015298,2025-02-24,20:00:00,ATP Santiago,Santiago - 1/16-finals,Ignacio Buse,Laslo Djere,-0.588725248930451,0.23094688221709006,4.33,0.819672131147541,1.22
12015163,2025-02-23,00:05:00,Acapulco,Acapulco - Semi-finals,Dmitry Popko,Dusan Lajovic,-0.6620689655172414,0.2,5.0,0.8620689655172414,1.16
12015165,2025-02-23,00:05:00,Acapulco,Acapulco - Semi-finals,Adrian Mannarino,Adam Walton,-0.40196078431372545,0.3333333333333333,3.0,0.7352941176470588,1.36
12015161,2025-02-23,01:30:00,Acapulco,,Rinky Hijikata,Stefan Kozlov,0.4955357142857143,0.78125,1.28,0.2857142857142857,3.5
12015162,2025-02-23,01:40:00,Acapulco,Acapulco - Semi-finals,Aleksandar Kovacevic,Alan Magadan,0.8433962264150943,0.9433962264150942,1.06,0.1,10.0
12015158,2025-02-23,02:10:00,Acapulco,Acapulco - Semi-finals,Nishesh Basavareddy,James Duckworth,0.44418739155581255,0.7518796992481203,1.33,0.3076923076923077,3.25
12015159,2025-02-23,03:10:00,Acapulco,Acapulco - Semi-finals,Mattia Bellucci,Christopher Eubanks,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12015160,2025-02-23,03:45:00,Acapulco,Acapulco - Semi-finals,Rafael De Alba,Gabriel Diallo,-0.9277605779153766,0.05263157894736842,19.0,0.9803921568627451,1.02
12015182,2025-02-23,08:10:00,ATP Dubai,Dubai - Final,Marton Fucsovics,Luca Nardi,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12015184,2025-02-23,08:10:00,ATP Dubai,Dubai - Final,Christopher O'Connell,Botic Van De Zandschulp,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12015183,2025-02-23,10:05:00,ATP Dubai,Dubai - Final,Quentin Halys,Pavel Kotov,0.23165384297178793,0.6535947712418301,1.53,0.42194092827004215,2.37
12015202,2025-02-23,10:30:00,ATP Dubai,Dubai - Final,Roman Safiullin,Otto Virtanen,0.2666666666666666,0.6666666666666666,1.5,0.4,2.5
12015248,2025-02-23,16:10:00,ATP Santiago,Santiago - Final,Andres Burruchaga Roman,Pablo Ficovich Juan,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12015250,2025-02-23,16:10:00,ATP Santiago,Santiago - Final,Felipe Meligeni Alves,Pablo Varillas Juan,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12015251,2025-02-23,17:50:00,ATP Santiago,Santiago - Final,Agustin Tirante Thiago,Gustavo Heide,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12015363,2025-02-23,21:40:00,Rio de Janeiro,Rio de Janeiro - Final,Alexandre Muller,Sebastian Baez,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12015011,2025-02-22,02:05:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Francisco Cerundolo,Alexandre Muller,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12015075,2025-02-22,08:10:00,ATP Dubai,Dubai - Semi-finals,Marton Fucsovics,Jozef Kovalik,0.7261904761904762,0.8928571428571428,1.12,0.16666666666666666,6.0
12015076,2025-02-22,08:10:00,ATP Dubai,Dubai - Semi-finals,Quentin Halys,Yasutaka Uchiyama,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12015077,2025-02-22,08:10:00,ATP Dubai,Dubai - Semi-finals,Lloyd Harris,Luca Nardi,-0.5333333333333334,0.26666666666666666,3.75,0.8,1.25
12015079,2025-02-22,09:15:00,ATP Dubai,Dubai - Semi-finals,Andrea Vavassori,Botic Van De Zandschulp,-0.4751131221719456,0.29411764705882354,3.4,0.7692307692307692,1.3
12015078,2025-02-22,09:55:00,ATP Dubai,Dubai - Semi-finals,Christopher O'Connell,A. Al Janahi,0.9272282654523991,0.9950248756218907,1.005,0.06779661016949153,14.75
12015080,2025-02-22,10:05:00,ATP Dubai,Dubai - Semi-finals,Yosuke Watanuki,Pavel Kotov,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12015081,2025-02-22,10:30:00,ATP Dubai,Dubai - Semi-finals,Mikhail Kukushkin,Otto Virtanen,-0.2666666666666666,0.4,2.5,0.6666666666666666,1.5
12015082,2025-02-22,11:15:00,ATP Dubai,Dubai - Semi-finals,Roman Safiullin,Nikoloz Basilashvili,0.35064935064935066,0.7142857142857143,1.4,0.36363636363636365,2.75
12015123,2025-02-22,16:10:00,ATP Santiago,Santiago - Semi-finals,Andres Burruchaga Roman,Kilian Feldbausch,0.4751131221719456,0.7692307692307692,1.3,0.29411764705882354,3.4
12015124,2025-02-22,16:10:00,ATP Santiago,Santiago - Semi-finals,Emilio Nava,Pablo Varillas Juan,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12015125,2025-02-22,16:10:00,ATP Santiago,Santiago - Semi-finals,Daniel Vallejo Adolfo,Pablo Ficovich Juan,-0.0292397660818714,0.5263157894736842,1.9,0.5555555555555556,1.8
12015118,2025-02-22,16:20:00,Doha,Doha - Final,Jack Draper,Andrey Rublev,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12015126,2025-02-22,17:55:00,ATP Santiago,Santiago - Semi-finals,Felipe Meligeni Alves,Bastian Malla,0.6023864511162433,0.8333333333333334,1.2,0.23094688221709006,4.33
12015128,2025-02-22,17:55:00,ATP Santiago,Santiago - Semi-finals,Agustin Tirante Thiago,Pol Martin Tiffon,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12015127,2025-02-22,18:55:00,ATP Santiago,,Ryan Seggerman,Facundo Mena,-0.569672131147541,0.25,4.0,0.819672131147541,1.22
12015130,2025-02-22,19:25:00,ATP Santiago,Santiago - Semi-finals,Alberto Olivieri Genaro,Gustavo Heide,-0.4751131221719456,0.29411764705882354,3.4,0.7692307692307692,1.3
12015129,2025-02-22,19:50:00,ATP Santiago,Santiago - Semi-finals,Manuel Cerundolo Juan,Matias Soto,0.569672131147541,0.819672131147541,1.22,0.25,4.0
12015119,2025-02-22,21:10:00,Rio de Janeiro,Rio de Janeiro - Semi-finals,Sebastian Baez,Camilo Ugo Carabelli,0.42279411764705876,0.7352941176470588,1.36,0.3125,3.2
12015166,2025-02-22,23:15:00,Rio de Janeiro,Rio de Janeiro - Semi-finals,Francisco Comesana,Alexandre Muller,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12014618,2025-02-21,01:40:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Alexandre Muller,Martin Etcheverry Tomas,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12014919,2025-02-21,16:10:00,Doha,Doha - Semi-finals,Felix Auger-Aliassime,Andrey Rublev,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12015004,2025-02-21,19:20:00,Doha,Doha - Semi-finals,Jiri Lehecka,Jack Draper,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12014873,2025-02-21,21:10:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Sebastian Baez,Hsin Tseng Chun,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12015005,2025-02-21,21:10:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Camilo Ugo Carabelli,Jaime Faria,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12014862,2025-02-21,23:10:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Alexander Zverev,Francisco Comesana,0.7261904761904762,0.8928571428571428,1.12,0.16666666666666666,6.0
12014611,2025-02-20,00:20:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Alexander Zverev,Alexander Shevchenko,0.8009259259259258,0.9259259259259258,1.08,0.125,8.0
12014393,2025-02-20,03:15:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Thiago Monteiro,Hsin Tseng Chun,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12014684,2025-02-20,12:40:00,Doha,Doha - Quarter-finals,Andrey Rublev,Alex De Minaur,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12014685,2025-02-20,15:40:00,Doha,Doha - Quarter-finals,Felix Auger-Aliassime,Daniil Medvedev,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12014686,2025-02-20,16:55:00,Doha,Doha - Quarter-finals,Carlos Alcaraz,Jiri Lehecka,0.588725248930451,0.819672131147541,1.22,0.23094688221709006,4.33
12014687,2025-02-20,19:30:00,Doha,Doha - Quarter-finals,Matteo Berrettini,Jack Draper,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12014603,2025-02-20,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Jaume Munar,Jaime Faria,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12014617,2025-02-20,21:10:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Camilo Ugo Carabelli,Damir Dzumhur,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12014610,2025-02-20,23:10:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Francisco Cerundolo,Luciano Darderi,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12013876,2025-02-19,01:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Joao Fonseca,Alexandre Muller,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12014454,2025-02-19,12:40:00,Doha,Doha - 1/8-finals,Botic Van De Zandschulp,Alex De Minaur,-0.6953748006379585,0.18181818181818182,5.5,0.8771929824561404,1.14
12014459,2025-02-19,14:05:00,Doha,Doha - 1/8-finals,Andrey Rublev,Nuno Borges,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12014259,2025-02-19,14:10:00,Doha,Doha - 1/8-finals,Christopher O'Connell,Jack Draper,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12014458,2025-02-19,15:00:00,Doha,Doha - 1/8-finals,Zizou Bergs,Daniil Medvedev,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12014258,2025-02-19,15:30:00,Doha,Doha - 1/8-finals,Fabian Marozsan,Jiri Lehecka,-0.48351648351648346,0.2857142857142857,3.5,0.7692307692307692,1.3
12014601,2025-02-19,16:00:00,Doha,Doha - 1/8-finals,Hamad Medjedovic,Felix Auger-Aliassime,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12014433,2025-02-19,16:15:00,Doha,Doha - 1/8-finals,Carlos Alcaraz,Luca Nardi,0.9042071197411004,0.970873786407767,1.03,0.06666666666666667,15.0
12014460,2025-02-19,18:30:00,Doha,Doha - 1/8-finals,Matteo Berrettini,Tallon Griekspoor,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12014392,2025-02-19,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Francisco Comesana,Nicolas Jarry,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12014602,2025-02-19,23:25:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Sebastian Baez,Mariano Navone,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12013881,2025-02-18,02:10:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Jaume Munar,Thiago Seyboth Wild,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12014013,2025-02-18,02:10:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Hsin Tseng Chun,Alejandro Tabilo,-0.48351648351648346,0.2857142857142857,3.5,0.7692307692307692,1.3
12013785,2025-02-18,08:00:00,Doha,ATP Doha - 1/16-finals,Ugo Humbert,Nuno Borges,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12013791,2025-02-18,12:40:00,Doha,Doha - 1/16-finals,Roman Safiullin,Alex De Minaur,-0.8009259259259258,0.125,8.0,0.9259259259259258,1.08
12014004,2025-02-18,12:40:00,Doha,Doha - 1/16-finals,Botic Van De Zandschulp,Abedallah Shelbayh,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12014005,2025-02-18,12:40:00,Doha,Doha - 1/16-finals,Zhizhen Zhang,Luca Nardi,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12014084,2025-02-18,12:45:00,Doha,Doha - 1/16-finals,Otto Virtanen,Nuno Borges,-0.380952380952381,0.3333333333333333,3.0,0.7142857142857143,1.4
12013879,2025-02-18,14:00:00,Rio de Janeiro,ATP Rio de Janeiro - 1/16-finals,Pedro Martinez,Alejandro Davidovich Fokina,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12014014,2025-02-18,14:00:00,Rio de Janeiro,ATP Rio de Janeiro - 1/16-finals,Tomas Barrios Vera,Lorenzo Musetti,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12013783,2025-02-18,14:15:00,Doha,Doha - 1/16-finals,Zizou Bergs,Roberto Bautista-Agut,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12013792,2025-02-18,14:25:00,Doha,Doha - 1/16-finals,Jan-Lennard Struff,Tallon Griekspoor,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12013790,2025-02-18,14:35:00,Doha,Doha - 1/16-finals,Andrey Rublev,Alexander Bublik,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12013786,2025-02-18,14:40:00,Doha,Doha - 1/16-finals,Karen Khachanov,Daniil Medvedev,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12014003,2025-02-18,16:00:00,Doha,Doha - 1/16-finals,Quentin Halys,Felix Auger-Aliassime,-0.55,0.25,4.0,0.8,1.25
12013784,2025-02-18,17:35:00,Doha,Doha - 1/16-finals,Novak Djokovic,Matteo Berrettini,0.55,0.8,1.25,0.25,4.0
12013793,2025-02-18,19:30:00,Doha,Doha - 1/16-finals,Stefanos Tsitsipas,Hamad Medjedovic,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12013873,2025-02-18,20:40:00,Rio de Janeiro,ATP Rio de Janeiro - 1/16-finals,Sebastian Baez,Sumit Nagal,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12013878,2025-02-18,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Dusan Lajovic,Damir Dzumhur,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12013880,2025-02-18,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Corentin Moutet,Martin Etcheverry Tomas,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12014015,2025-02-18,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Luciano Darderi,Hugo Dellien,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12013882,2025-02-18,22:25:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Mariano Navone,Roberto Carballes Baena,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12014085,2025-02-18,22:35:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Tomas Barrios Vera,Jaime Faria,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12013874,2025-02-18,23:00:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Francisco Cerundolo,Hugo Gaston,0.6953748006379585,0.8771929824561404,1.14,0.18181818181818182,5.5
12013884,2025-02-18,23:10:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Alexander Zverev,Yunchaokete Bu,0.8614718614718614,0.9523809523809523,1.05,0.09090909090909091,11.0
12013993,2025-02-17,12:40:00,Doha,Doha - 1/16-finals,Christopher O'Connell,Hady Habib,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12013787,2025-02-17,15:00:00,Doha,Doha - 1/16-finals,Jiri Lehecka,Grigor Dimitrov,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12013788,2025-02-17,15:30:00,Doha,Doha - 1/16-finals,Fabian Marozsan,Aziz Dougaz,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12013782,2025-02-17,16:35:00,Doha,Doha - 1/16-finals,Carlos Alcaraz,Marin Cilic,0.9215686274509803,0.9803921568627451,1.02,0.058823529411764705,17.0
12013883,2025-02-17,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Alexander Shevchenko,Felipe Meligeni Alves,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12014012,2025-02-17,21:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Manuel Cerundolo Juan,Nicolas Jarry,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12013877,2025-02-17,22:50:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Gustavo Heide,Francisco Comesana,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12013875,2025-02-17,23:10:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Facundo Diaz Acosta,Thiago Monteiro,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12013763,2025-02-16,02:10:00,Delray Beach,Delray Beach - Semi-finals,Alejandro Davidovich Fokina,Matteo Arnaldi,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12013771,2025-02-16,11:05:00,Doha,Doha - Final,Christopher O'Connell,Pavel Kotov,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12013769,2025-02-16,11:10:00,Doha,Doha - Final,Quentin Halys,Stan Wawrinka,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12013770,2025-02-16,11:10:00,Doha,Doha - Final,Luca Nardi,Mikhail Kukushkin,0.19249823071479122,0.6369426751592356,1.57,0.4444444444444444,2.25
12013820,2025-02-16,11:10:00,Doha,Doha - Final,Botic Van De Zandschulp,Otto Virtanen,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12013821,2025-02-16,15:40:00,Marseille,Marseille - Final,Hamad Medjedovic,Ugo Humbert,-0.380952380952381,0.3333333333333333,3.0,0.7142857142857143,1.4
12013974,2025-02-16,20:05:00,Buenos Aires,Buenos Aires - Final,Francisco Cerundolo,Joao Fonseca,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12013971,2025-02-16,21:10:00,Rio de Janeiro,Rio de Janeiro - Final,Hugo Dellien,Andres Burruchaga Roman,0.19249823071479122,0.6369426751592356,1.57,0.4444444444444444,2.25
12013972,2025-02-16,21:10:00,Rio de Janeiro,Rio de Janeiro - Final,Jaime Faria,Manuel Cerundolo Juan,-0.16657255787690567,0.45454545454545453,2.2,0.6211180124223602,1.61
12013975,2025-02-16,21:10:00,Rio de Janeiro,Rio de Janeiro - Final,Camilo Ugo Carabelli,Tomas Barrios Vera,0.19249823071479122,0.6369426751592356,1.57,0.4444444444444444,2.25
12013976,2025-02-16,21:10:00,Rio de Janeiro,Rio de Janeiro - Final,Marco Trungelliti,Hsin Tseng Chun,0.0,0.5464480874316939,1.83,0.5464480874316939,1.83
12013979,2025-02-16,21:10:00,Delray Beach,Delray Beach - Final,Alejandro Davidovich Fokina,Miomir Kecmanovic,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12013632,2025-02-15,00:05:00,Delray Beach,Delray Beach - Quarter-finals,Matteo Arnaldi,Brandon Nakashima,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12013485,2025-02-15,00:20:00,Buenos Aires,Buenos Aires - Quarter-finals,Alexander Zverev,Francisco Cerundolo,0.42279411764705876,0.7352941176470588,1.36,0.3125,3.2
12013630,2025-02-15,01:20:00,Buenos Aires,Buenos Aires - Quarter-finals,Lorenzo Musetti,Pedro Martinez,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12013639,2025-02-15,02:10:00,Delray Beach,Delray Beach - Quarter-finals,Taylor Fritz,Alejandro Davidovich Fokina,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12013679,2025-02-15,09:10:00,Doha,Doha - Semi-finals,Jozef Kovalik,Pavel Kotov,-0.2666666666666666,0.4,2.5,0.6666666666666666,1.5
12013680,2025-02-15,09:10:00,Doha,Doha - Semi-finals,Christopher O'Connell,Yosuke Watanuki,0.23165384297178793,0.6535947712418301,1.53,0.42194092827004215,2.37
12013681,2025-02-15,09:15:00,Doha,Doha - Semi-finals,Stan Wawrinka,Arthur Cazaux,-0.35064935064935066,0.36363636363636365,2.75,0.7142857142857143,1.4
12013683,2025-02-15,10:40:00,Doha,Doha - Semi-finals,Daniel Merida Aguilar,Mikhail Kukushkin,-0.44418739155581255,0.3076923076923077,3.25,0.7518796992481203,1.33
12013684,2025-02-15,12:30:00,Doha,Doha - Semi-finals,Luca Nardi,Yasutaka Uchiyama,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12013682,2025-02-15,13:50:00,Doha,Doha - Semi-finals,Terence Atmane,Otto Virtanen,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12013685,2025-02-15,14:00:00,Doha,Doha - Semi-finals,Botic Van De Zandschulp,Ergi Kirkin,0.8433962264150943,0.9433962264150942,1.06,0.1,10.0
12013686,2025-02-15,17:30:00,Marseille,Marseille - Semi-finals,Zizou Bergs,Ugo Humbert,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12013745,2025-02-15,19:10:00,Delray Beach,Delray Beach - Semi-finals,Alex Michelsen,Miomir Kecmanovic,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
