match_key,date,time,tournament,round,first_player,second_player,winner_is_first,has_stats,has_enough_stats,has_odds,num_stats_values,odds_implied_prob_diff,odds_p1_implied_prob,odds_p1_moneyline,odds_p2_implied_prob,odds_p2_moneyline
12021213,2025-03-19,19:00:00,ATP Miami,Miami - 1/64-finals,Hsin Tseng Chun,Mattia Bellucci,1,0,0,1,0,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12021214,2025-03-19,19:35:00,ATP Miami,Miami - 1/64-finals,Camilo Ugo Carabelli,Brandon Holt,1,0,0,1,0,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12021211,2025-03-19,21:00:00,ATP Miami,Miami - 1/64-finals,Christopher O'Connell,Roberto Carballes Baena,0,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12021210,2025-03-19,23:25:00,ATP Miami,Miami - 1/64-finals,Alexandre Muller,Rei Sakamoto,1,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12020484,2025-03-18,16:05:00,ATP Miami,Miami - Final,Pavel Kotov,Mackenzie McDonald,0,0,0,1,0,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12020485,2025-03-18,16:10:00,ATP Miami,Miami - Final,Alexander Shevchenko,Agustin Tirante Thiago,0,0,0,1,0,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12020486,2025-03-18,17:40:00,ATP Miami,Miami - Final,Camilo Ugo Carabelli,Ethan Quinn,0,0,0,1,0,-0.23165384297178793,0.42194092827004215,2.37,0.6535947712418301,1.53
12020813,2025-03-18,17:45:00,ATP Miami,Miami - Final,Hsin Tseng Chun,Darwin Blanch,1,0,0,1,0,0.23165384297178793,0.6535947712418301,1.53,0.42194092827004215,2.37
12020812,2025-03-18,18:05:00,ATP Miami,Miami - Final,Christopher O'Connell,Marco Trungelliti,1,0,0,1,0,0.747054747054747,0.9009009009009008,1.11,0.15384615384615385,6.5
12020271,2025-03-17,16:05:00,ATP Miami,Miami - Semi-finals,Luca Nardi,Terence Atmane,0,0,0,1,0,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12020276,2025-03-17,16:05:00,ATP Miami,Miami - Semi-finals,Agustin Tirante Thiago,Dusan Lajovic,1,0,0,1,0,-0.19249823071479122,0.4444444444444444,2.25,0.6369426751592356,1.57
12020259,2025-03-17,16:10:00,ATP Miami,Miami - Semi-finals,Nikoloz Basilashvili,Mackenzie McDonald,0,0,0,1,0,-0.19249823071479122,0.4444444444444444,2.25,0.6369426751592356,1.57
12020272,2025-03-17,17:35:00,ATP Miami,,Christopher O'Connell,Lloyd Harris,0,0,0,1,0,0.5333333333333334,0.8,1.25,0.26666666666666666,3.75
12020268,2025-03-17,17:45:00,ATP Miami,Miami - Semi-finals,Pavel Kotov,Alexis Galarneau,1,0,0,1,0,0.08139534883720934,0.5813953488372093,1.72,0.5,2.0
12020275,2025-03-17,18:10:00,ATP Miami,Miami - Semi-finals,Alexander Shevchenko,Lukas Klein,1,0,0,1,0,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12020280,2025-03-17,18:20:00,ATP Miami,Miami - Semi-finals,Camilo Ugo Carabelli,Mitchell Krueger,1,0,0,1,0,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12020273,2025-03-17,18:40:00,ATP Miami,Miami - Semi-finals,Ethan Quinn,Adrian Mannarino,1,0,0,1,0,0.4955357142857143,0.78125,1.28,0.2857142857142857,3.5
12020277,2025-03-17,19:55:00,ATP Miami,Miami - Semi-finals,Marco Trungelliti,Alexander Ritschard,1,0,0,1,0,-0.23165384297178793,0.42194092827004215,2.37,0.6535947712418301,1.53
12020278,2025-03-17,19:55:00,ATP Miami,Miami - Semi-finals,Hsin Tseng Chun,Alejandro Moro Canas,1,0,0,1,0,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12020262,2025-03-17,22:20:00,ATP Miami,Miami - Semi-finals,Francisco Comesana,Michael Mmoh,1,0,0,1,0,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12020141,2025-03-16,22:10:00,ATP Indian Wells,Indian Wells - Final,Holger Rune,Jack Draper,0,0,0,1,0,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12019866,2025-03-15,21:40:00,ATP Indian Wells,Indian Wells - Semi-finals,Holger Rune,Daniil Medvedev,1,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12019345,2025-03-13,19:15:00,ATP Indian Wells,Indian Wells - Quarter-finals,Tallon Griekspoor,Holger Rune,0,0,0,1,0,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12018383,2025-03-11,00:35:00,ATP Indian Wells,Indian Wells - 1/16-finals,Karen Khachanov,Ben Shelton,0,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12018373,2025-03-11,02:10:00,ATP Indian Wells,Indian Wells - 1/16-finals,Denis Shapovalov,Carlos Alcaraz,0,0,0,1,0,-0.6953748006379585,0.18181818181818182,5.5,0.8771929824561404,1.14
12018476,2025-03-11,19:10:00,ATP Indian Wells,Indian Wells - 1/8-finals,Tallon Griekspoor,Yosuke Watanuki,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12018477,2025-03-11,21:15:00,ATP Indian Wells,Indian Wells - 1/8-finals,Holger Rune,Stefanos Tsitsipas,1,0,0,1,0,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12018116,2025-03-09,02:30:00,ATP Indian Wells,Indian Wells - 1/32-finals,Karen Khachanov,Jakub Mensik,1,0,0,1,0,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12018139,2025-03-09,02:55:00,ATP Indian Wells,Indian Wells - 1/32-finals,Grigor Dimitrov,Nuno Borges,1,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12018247,2025-03-09,19:10:00,ATP Indian Wells,Indian Wells - 1/16-finals,Tallon Griekspoor,Giovanni Mpetshi Perricard,1,0,0,1,0,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12018266,2025-03-09,23:40:00,ATP Indian Wells,Indian Wells - 1/16-finals,Holger Rune,Ugo Humbert,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12017976,2025-03-08,01:10:00,ATP Indian Wells,Indian Wells - 1/32-finals,Holger Rune,Corentin Moutet,1,0,0,1,0,0.42279411764705876,0.7352941176470588,1.36,0.3125,3.2
12018146,2025-03-08,21:55:00,ATP Indian Wells,Indian Wells - 1/32-finals,Denis Shapovalov,Adam Walton,1,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12017391,2025-03-07,02:10:00,ATP Indian Wells,Indian Wells - 1/64-finals,Arthur Rinderknech,Nuno Borges,0,0,0,1,0,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12017698,2025-03-07,03:05:00,ATP Indian Wells,Indian Wells - 1/64-finals,Giulio Zeppieri,Adam Walton,0,0,0,1,0,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12017979,2025-03-07,20:10:00,ATP Indian Wells,Indian Wells - 1/32-finals,Alexander Zverev,Tallon Griekspoor,0,0,0,1,0,0.55,0.8,1.25,0.25,4.0
12017694,2025-03-07,21:30:00,ATP Indian Wells,Indian Wells - 1/64-finals,Quentin Halys,Pablo Carreno-Busta,1,0,0,1,0,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12017977,2025-03-07,22:45:00,ATP Indian Wells,Indian Wells - 1/32-finals,Casper Ruud,Marcos Giron,0,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12017924,2025-03-07,23:15:00,ATP Indian Wells,Indian Wells - 1/32-finals,Matteo Berrettini,Christopher O'Connell,1,0,0,1,0,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12017392,2025-03-06,00:55:00,ATP Indian Wells,Indian Wells - 1/64-finals,Roman Safiullin,Reilly Opelka,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12017693,2025-03-06,01:20:00,ATP Indian Wells,Indian Wells - 1/64-finals,Marcos Giron,Nikoloz Basilashvili,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12017387,2025-03-06,03:10:00,ATP Indian Wells,Indian Wells - 1/64-finals,Corentin Moutet,Jordan Thompson,1,0,0,1,0,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12017390,2025-03-06,04:00:00,ATP Indian Wells,Indian Wells - 1/64-finals,Cameron Norrie,Luca Nardi,1,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12017394,2025-03-06,20:10:00,ATP Indian Wells,Indian Wells - 1/64-finals,Alexander Shevchenko,Rinky Hijikata,0,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12017294,2025-03-05,00:40:00,ATP Indian Wells,Indian Wells - Final,Colton Smith,Pavel Kotov,1,0,0,1,0,0.08139534883720934,0.5813953488372093,1.72,0.5,2.0
12017354,2025-03-05,01:00:00,ATP Indian Wells,Indian Wells - Final,Damir Dzumhur,Radu Albot,1,0,0,1,0,0.2666666666666666,0.6666666666666666,1.5,0.4,2.5
12017352,2025-03-05,01:05:00,ATP Indian Wells,Indian Wells - Final,Adam Walton,Michael Mmoh,1,0,0,1,0,0.08139534883720934,0.5813953488372093,1.72,0.5,2.0
12017344,2025-03-05,01:20:00,ATP Indian Wells,Indian Wells - Final,Alexis Galarneau,Pablo Carreno-Busta,0,0,0,1,0,-0.4751131221719456,0.29411764705882354,3.4,0.7692307692307692,1.3
12017377,2025-03-05,20:10:00,ATP Indian Wells,Indian Wells - 1/64-finals,Tristan Boyer,Aleksandar Vukic,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12017393,2025-03-05,20:10:00,ATP Indian Wells,Indian Wells - 1/64-finals,Thiago Seyboth Wild,Alexandre Muller,1,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12017379,2025-03-05,21:10:00,ATP Indian Wells,Indian Wells - 1/64-finals,Roberto Carballes Baena,Christopher O'Connell,0,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12017384,2025-03-05,22:45:00,ATP Indian Wells,Indian Wells - 1/64-finals,Miomir Kecmanovic,Tallon Griekspoor,0,0,0,1,0,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12017695,2025-03-05,23:15:00,ATP Indian Wells,Indian Wells - 1/64-finals,Colton Smith,Flavio Cobolli,1,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12016977,2025-03-04,00:25:00,ATP Indian Wells,Indian Wells - Semi-finals,Li Tu,Adrian Mannarino,1,0,0,1,0,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12016968,2025-03-04,02:45:00,ATP Indian Wells,Indian Wells - Semi-finals,Radu Albot,Taro Daniel,1,0,0,1,0,-0.40196078431372545,0.3333333333333333,3.0,0.7352941176470588,1.36
12016974,2025-03-04,02:45:00,ATP Indian Wells,Indian Wells - Semi-finals,Michael Mmoh,Billy Harris,1,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12017296,2025-03-04,21:10:00,ATP Indian Wells,Indian Wells - Final,Giulio Zeppieri,Mikhail Kukushkin,1,0,0,1,0,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12017292,2025-03-04,21:40:00,ATP Indian Wells,Indian Wells - Final,Nikoloz Basilashvili,Yasutaka Uchiyama,1,0,0,1,0,0.35064935064935066,0.7142857142857143,1.4,0.36363636363636365,2.75
12016976,2025-03-03,19:10:00,ATP Indian Wells,Indian Wells - Semi-finals,Hsin Tseng Chun,Giulio Zeppieri,0,0,0,1,0,0.0,0.5464480874316939,1.83,0.5464480874316939,1.83
12016979,2025-03-03,21:00:00,ATP Indian Wells,Indian Wells - Semi-finals,Coleman Wong Chak Lam,Pavel Kotov,0,0,0,1,0,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12016981,2025-03-03,21:10:00,ATP Indian Wells,Indian Wells - Semi-finals,Christopher Eubanks,Nikoloz Basilashvili,0,0,0,1,0,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12016980,2025-03-03,21:55:00,ATP Indian Wells,Indian Wells - Semi-finals,Arthur Cazaux,Alexis Galarneau,0,0,0,1,0,0.44418739155581255,0.7518796992481203,1.33,0.3076923076923077,3.25
12016982,2025-03-03,22:35:00,ATP Indian Wells,Indian Wells - Semi-finals,Zachary Svajda,Pablo Carreno-Busta,0,0,0,1,0,-0.569672131147541,0.25,4.0,0.819672131147541,1.22
12016751,2025-03-02,00:25:00,Santiago,Santiago - Semi-finals,Sebastian Baez,Camilo Ugo Carabelli,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12016656,2025-03-01,00:25:00,Santiago,Santiago - Quarter-finals,Camilo Ugo Carabelli,Federico Coria,1,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12016671,2025-03-01,04:40:00,ATP Acapulco,Acapulco - Semi-finals,Denis Shapovalov,Alejandro Davidovich Fokina,0,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12016363,2025-02-28,00:10:00,Santiago,Santiago - 1/8-finals,Federico Coria,Alejandro Tabilo,1,0,0,1,0,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12016490,2025-02-28,03:35:00,ATP Acapulco,Acapulco - Quarter-finals,Denis Shapovalov,Marcos Giron,1,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12016577,2025-02-28,16:50:00,ATP Dubai,Dubai - Semi-finals,Tallon Griekspoor,Stefanos Tsitsipas,0,0,0,1,0,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12016258,2025-02-27,02:10:00,ATP Acapulco,Acapulco - 1/8-finals,Denis Shapovalov,Alex Michelsen,1,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12016231,2025-02-27,03:05:00,ATP Acapulco,Acapulco - 1/8-finals,Holger Rune,Brandon Nakashima,0,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12016226,2025-02-27,04:30:00,ATP Acapulco,Acapulco - 1/8-finals,Rodrigo Pacheco Mendez,Casper Ruud,1,0,0,1,0,-0.9042071197411004,0.06666666666666667,15.0,0.970873786407767,1.03
12016359,2025-02-27,13:50:00,ATP Dubai,Dubai - Quarter-finals,Luca Nardi,Quentin Halys,0,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12016360,2025-02-27,16:15:00,ATP Dubai,Dubai - Quarter-finals,Daniil Medvedev,Tallon Griekspoor,0,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12016191,2025-02-27,22:55:00,Santiago,Santiago - 1/8-finals,Camilo Ugo Carabelli,Thiago Monteiro,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12015388,2025-02-26,01:05:00,ATP Acapulco,Acapulco - 1/16-finals,Aleksandar Vukic,Rodrigo Pacheco Mendez,0,0,0,1,0,0.588725248930451,0.819672131147541,1.22,0.23094688221709006,4.33
12015385,2025-02-26,01:10:00,ATP Acapulco,Acapulco - 1/16-finals,Holger Rune,Roberto Carballes Baena,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12015489,2025-02-26,04:25:00,ATP Acapulco,Acapulco - 1/16-finals,Denis Shapovalov,Nishesh Basavareddy,1,0,0,1,0,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12015387,2025-02-26,06:30:00,ATP Acapulco,Acapulco - 1/16-finals,Frances Tiafoe,Alexandre Muller,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12015960,2025-02-26,11:10:00,ATP Dubai,Dubai - 1/8-finals,Nuno Borges,Felix Auger-Aliassime,0,0,0,1,0,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12015929,2025-02-26,13:45:00,ATP Dubai,Dubai - 1/8-finals,Luca Nardi,Zizou Bergs,1,0,0,1,0,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12015961,2025-02-26,13:55:00,ATP Dubai,Dubai - 1/8-finals,Tallon Griekspoor,Ugo Humbert,1,0,0,1,0,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12015963,2025-02-26,17:40:00,ATP Dubai,Dubai - 1/8-finals,Matteo Berrettini,Christopher O'Connell,1,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12015769,2025-02-26,18:00:00,ATP Dubai,Dubai - 1/8-finals,Stefanos Tsitsipas,Karen Khachanov,1,0,0,1,0,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12015299,2025-02-26,19:50:00,Santiago,Santiago - 1/16-finals,Federico Coria,Tomas Barrios Vera,1,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12015471,2025-02-26,20:15:00,Santiago,Santiago - 1/16-finals,Felipe Meligeni Alves,Francisco Comesana,0,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12015468,2025-02-25,00:10:00,Santiago,Santiago - 1/16-finals,Cristian Garin,Pablo Ficovich Juan,1,0,0,1,0,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12015384,2025-02-25,01:40:00,ATP Acapulco,Acapulco - 1/16-finals,Arthur Rinderknech,Casper Ruud,0,0,0,1,0,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12015380,2025-02-25,03:45:00,ATP Acapulco,Acapulco - 1/16-finals,Flavio Cobolli,Ben Shelton,0,0,0,1,0,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12015189,2025-02-25,11:10:00,ATP Dubai,Dubai - 1/16-finals,Arthur Fils,Nuno Borges,0,0,0,1,0,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12015512,2025-02-25,11:10:00,ATP Dubai,Dubai - 1/16-finals,Luca Nardi,Marton Fucsovics,1,0,0,1,0,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12015465,2025-02-25,13:40:00,ATP Dubai,Dubai - 1/16-finals,Roman Safiullin,Tallon Griekspoor,0,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12015386,2025-02-25,17:00:00,ATP Acapulco,ATP Acapulco - 1/16-finals,Denis Shapovalov,Cameron Norrie,0,0,0,1,0,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12015464,2025-02-25,17:10:00,ATP Dubai,Dubai - 1/16-finals,Christopher O'Connell,Grigor Dimitrov,1,0,0,1,0,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12015470,2025-02-25,19:45:00,Santiago,Santiago - 1/16-finals,Manuel Cerundolo Juan,Thiago Monteiro,0,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12015303,2025-02-25,20:05:00,Santiago,Santiago - 1/16-finals,Nicolas Jarry,Camilo Ugo Carabelli,0,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12015305,2025-02-25,22:25:00,Santiago,Santiago - 1/16-finals,Mariano Navone,Alexander Shevchenko,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12015188,2025-02-24,13:10:00,ATP Dubai,Dubai - 1/16-finals,Daniel Evans,Karen Khachanov,0,0,0,1,0,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12015165,2025-02-23,00:05:00,ATP Acapulco,Acapulco - Semi-finals,Adrian Mannarino,Adam Walton,0,0,0,1,0,-0.40196078431372545,0.3333333333333333,3.0,0.7352941176470588,1.36
12015182,2025-02-23,08:10:00,ATP Dubai,Dubai - Final,Marton Fucsovics,Luca Nardi,1,0,0,1,0,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12015184,2025-02-23,08:10:00,ATP Dubai,Dubai - Final,Christopher O'Connell,Botic Van De Zandschulp,1,0,0,1,0,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12015183,2025-02-23,10:05:00,ATP Dubai,Dubai - Final,Quentin Halys,Pavel Kotov,1,0,0,1,0,0.23165384297178793,0.6535947712418301,1.53,0.42194092827004215,2.37
12015248,2025-02-23,16:10:00,Santiago,Santiago - Final,Andres Burruchaga Roman,Pablo Ficovich Juan,0,0,0,1,0,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12015250,2025-02-23,16:10:00,Santiago,Santiago - Final,Felipe Meligeni Alves,Pablo Varillas Juan,1,0,0,1,0,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12015251,2025-02-23,17:50:00,Santiago,Santiago - Final,Agustin Tirante Thiago,Gustavo Heide,0,0,0,1,0,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12015363,2025-02-23,21:40:00,Rio de Janeiro,Rio de Janeiro - Final,Alexandre Muller,Sebastian Baez,0,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12015011,2025-02-22,02:05:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Francisco Cerundolo,Alexandre Muller,0,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12015077,2025-02-22,08:10:00,ATP Dubai,Dubai - Semi-finals,Lloyd Harris,Luca Nardi,0,0,0,1,0,-0.5333333333333334,0.26666666666666666,3.75,0.8,1.25
12015079,2025-02-22,09:15:00,ATP Dubai,Dubai - Semi-finals,Andrea Vavassori,Botic Van De Zandschulp,0,0,0,1,0,-0.4751131221719456,0.29411764705882354,3.4,0.7692307692307692,1.3
12015078,2025-02-22,09:55:00,ATP Dubai,Dubai - Semi-finals,Christopher O'Connell,A. Al Janahi,1,0,0,1,0,0.9272282654523991,0.9950248756218907,1.005,0.06779661016949153,14.75
12015080,2025-02-22,10:05:00,ATP Dubai,Dubai - Semi-finals,Yosuke Watanuki,Pavel Kotov,0,0,0,1,0,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12015082,2025-02-22,11:15:00,ATP Dubai,Dubai - Semi-finals,Roman Safiullin,Nikoloz Basilashvili,1,0,0,1,0,0.35064935064935066,0.7142857142857143,1.4,0.36363636363636365,2.75
12015124,2025-02-22,16:10:00,Santiago,Santiago - Semi-finals,Emilio Nava,Pablo Varillas Juan,0,0,0,1,0,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12015125,2025-02-22,16:10:00,Santiago,Santiago - Semi-finals,Daniel Vallejo Adolfo,Pablo Ficovich Juan,0,0,0,1,0,-0.0292397660818714,0.5263157894736842,1.9,0.5555555555555556,1.8
12015126,2025-02-22,17:55:00,Santiago,Santiago - Semi-finals,Felipe Meligeni Alves,Bastian Malla,1,0,0,1,0,0.6023864511162433,0.8333333333333334,1.2,0.23094688221709006,4.33
12015128,2025-02-22,17:55:00,Santiago,Santiago - Semi-finals,Agustin Tirante Thiago,Pol Martin Tiffon,1,0,0,1,0,0.12621916236374076,0.6024096385542169,1.66,0.47619047619047616,2.1
12015127,2025-02-22,18:55:00,Santiago,,Ryan Seggerman,Facundo Mena,0,0,0,1,0,-0.569672131147541,0.25,4.0,0.819672131147541,1.22
12015129,2025-02-22,19:50:00,Santiago,Santiago - Semi-finals,Manuel Cerundolo Juan,Matias Soto,1,0,0,1,0,0.569672131147541,0.819672131147541,1.22,0.25,4.0
12015119,2025-02-22,21:10:00,Rio de Janeiro,Rio de Janeiro - Semi-finals,Sebastian Baez,Camilo Ugo Carabelli,1,0,0,1,0,0.42279411764705876,0.7352941176470588,1.36,0.3125,3.2
12015166,2025-02-22,23:15:00,Rio de Janeiro,Rio de Janeiro - Semi-finals,Francisco Comesana,Alexandre Muller,0,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12014618,2025-02-21,01:40:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Alexandre Muller,Martin Etcheverry Tomas,1,0,0,1,0,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12014873,2025-02-21,21:10:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Sebastian Baez,Hsin Tseng Chun,1,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12015005,2025-02-21,21:10:00,Rio de Janeiro,Rio de Janeiro - Quarter-finals,Camilo Ugo Carabelli,Jaime Faria,1,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12014611,2025-02-20,00:20:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Alexander Zverev,Alexander Shevchenko,1,0,0,1,0,0.8009259259259258,0.9259259259259258,1.08,0.125,8.0
12014393,2025-02-20,03:15:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Thiago Monteiro,Hsin Tseng Chun,0,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12014617,2025-02-20,21:10:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Camilo Ugo Carabelli,Damir Dzumhur,1,0,0,1,0,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12014016,2025-02-19,00:25:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Pedro Martinez,Camilo Ugo Carabelli,0,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12013876,2025-02-19,01:40:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Joao Fonseca,Alexandre Muller,0,0,0,1,0,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12014459,2025-02-19,14:05:00,ATP Doha,Doha - 1/8-finals,Andrey Rublev,Nuno Borges,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12014259,2025-02-19,14:10:00,ATP Doha,Doha - 1/8-finals,Christopher O'Connell,Jack Draper,0,0,0,1,0,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12014433,2025-02-19,16:15:00,ATP Doha,Doha - 1/8-finals,Carlos Alcaraz,Luca Nardi,1,0,0,1,0,0.9042071197411004,0.970873786407767,1.03,0.06666666666666667,15.0
12014460,2025-02-19,18:30:00,ATP Doha,Doha - 1/8-finals,Matteo Berrettini,Tallon Griekspoor,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12014392,2025-02-19,20:40:00,Rio de Janeiro,Rio de Janeiro - 1/8-finals,Francisco Comesana,Nicolas Jarry,1,0,0,1,0,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12014013,2025-02-18,02:10:00,Rio de Janeiro,Rio de Janeiro - 1/16-finals,Hsin Tseng Chun,Alejandro Tabilo,1,0,0,1,0,-0.48351648351648346,0.2857142857142857,3.5,0.7692307692307692,1.3
12013785,2025-02-18,08:00:00,ATP Doha,ATP Doha - 1/16-finals,Ugo Humbert,Nuno Borges,0,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
