Player,Match,first_serve_pctg,second_serve_pctg,double_faults,win
Arthur Rinderknech,20250224-M-Acapulco-R32-Casper_Ruud-Arthur_Rinderknech,75.0,94.1,1,False
Giovanni Mpetshi Perricard,20250224-M-Dubai-R32-Giovanni_Mpetshi_Perricard-Zhizhen_Zhang,69.0,90.9,2,True
Zhizhen Zhang,20250224-M-Dubai-R32-Giovanni_Mpetshi_Perricard-Zhizhen_Zhang,68.6,95.5,1,False
Mees Rottgering,20250224-M-Lugano_CH-R32-Mees_Rottgering-Beibit_Zhukayev,62.0,83.7,8,True
Beibit Zhukayev,20250224-M-Lugano_CH-R32-Mees_Rottgering-Beibit_Zhukayev,65.2,92.3,3,False
Aleksandar Vukic,20250225-M-Acapulco-R32-Aleksandar_Vukic-Rodrigo_Pacheco_Mendez,61.7,93.9,3,False
Rodrigo Pacheco Mendez,20250225-M-Acapulco-R32-Aleksandar_Vukic-Rodrigo_Pacheco_Mendez,69.6,96.8,1,True
Gael Monfils,20250225-M-Dubai-R32-Gael_Monfils-Matteo_Berrettini,58.7,84.6,4,False
Matteo Berrettini,20250225-M-Dubai-R32-Gael_Monfils-Matteo_Berrettini,73.6,85.7,2,True
Roman Safiullin,20250225-M-Dubai-R32-Roman_Safiullin-Tallon_Griekspoor,55.7,86.3,7,False
Tallon Griekspoor,20250225-M-Dubai-R32-Roman_Safiullin-Tallon_Griekspoor,70.8,86.8,5,True
Learner Tien,20250226-M-Acapulco-R16-Learner_Tien-Alexander_Zverev,70.7,100.0,0,True
Alexander Zverev,20250226-M-Acapulco-R16-Learner_Tien-Alexander_Zverev,74.6,100.0,0,False
Giovanni Mpetshi Perricard,20250226-M-Dubai-R16-Giovanni_Mpetshi_Perricard-Daniil_Medvedev,64.9,73.1,7,False
Daniil Medvedev,20250226-M-Dubai-R16-Giovanni_Mpetshi_Perricard-Daniil_Medvedev,50.0,95.8,1,True
Daniil Medvedev,20250227-M-Dubai-QF-Daniil_Medvedev-Tallon_Griekspoor,71.6,87.1,4,False
Tallon Griekspoor,20250227-M-Dubai-QF-Daniil_Medvedev-Tallon_Griekspoor,72.3,96.8,1,True
Tallon Griekspoor,20250228-M-Dubai-SF-Tallon_Griekspoor-Stefanos_Tsitsipas,69.2,95.0,1,False
Stefanos Tsitsipas,20250228-M-Dubai-SF-Tallon_Griekspoor-Stefanos_Tsitsipas,64.0,88.9,2,True
Murphy Cassone,20250228-M-Lugano_CH-QF-Murphy_Cassone-Luca_Van_Assche,73.8,85.2,4,True
Luca Van Assche,20250228-M-Lugano_CH-QF-Murphy_Cassone-Luca_Van_Assche,62.2,94.1,2,False
Juan Carlos Prado Angelo,20250304-M-Hersonissos_CH-R32-Juan_Carlos_Prado_Angelo-Stefanos_Sakellaridis,64.5,86.4,3,False
Stefanos Sakellaridis,20250304-M-Hersonissos_CH-R32-Juan_Carlos_Prado_Angelo-Stefanos_Sakellaridis,66.0,100.0,0,True
Tallon Griekspoor,20250305-M-Indian_Wells_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,59.6,85.0,6,True
Miomir Kecmanovic,20250305-M-Indian_Wells_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,59.1,92.1,3,False
Lorenzo Sonego,20250306-M-Indian_Wells_Masters-R128-Lorenzo_Sonego-David_Goffin,64.7,91.7,2,False
David Goffin,20250306-M-Indian_Wells_Masters-R128-Lorenzo_Sonego-David_Goffin,46.7,96.9,1,True
Nick Kyrgios,20250306-M-Indian_Wells_Masters-R128-Nick_Kyrgios-Botic_Van_De_Zandschulp,57.6,92.0,2,False
Botic Van De Zandschulp,20250306-M-Indian_Wells_Masters-R128-Nick_Kyrgios-Botic_Van_De_Zandschulp,59.3,87.5,3,True
Casper Ruud,20250307-M-Indian_Wells_Masters-R64-Casper_Ruud-Marcos_Giron,61.4,79.5,8,False
Marcos Giron,20250307-M-Indian_Wells_Masters-R64-Casper_Ruud-Marcos_Giron,60.9,93.3,3,True
Gabriel Diallo,20250307-M-Indian_Wells_Masters-R64-Gabriel_Diallo-Arthur_Fils,58.2,91.3,2,False
Arthur Fils,20250307-M-Indian_Wells_Masters-R64-Gabriel_Diallo-Arthur_Fils,67.6,100.0,0,True
Stefanos Tsitsipas,20250307-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Thiago_Seyboth_Wild,71.4,92.9,1,True
Thiago Seyboth Wild,20250307-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Thiago_Seyboth_Wild,60.6,82.1,5,False
Tallon Griekspoor,20250307-M-Indian_Wells_Masters-R64-Tallon_Griekspoor-Alexander_Zverev,66.7,80.0,9,True
Alexander Zverev,20250307-M-Indian_Wells_Masters-R64-Tallon_Griekspoor-Alexander_Zverev,62.3,95.0,2,False
Hubert Hurkacz,20250308-M-Indian_Wells_Masters-R64-Hubert_Hurkacz-Hugo_Gaston,60.5,96.7,1,True
Hugo Gaston,20250308-M-Indian_Wells_Masters-R64-Hubert_Hurkacz-Hugo_Gaston,41.1,87.9,4,False
Joao Fonseca,20250308-M-Indian_Wells_Masters-R64-Joao_Fonseca-Jack_Draper,52.2,95.5,1,False
Jack Draper,20250308-M-Indian_Wells_Masters-R64-Joao_Fonseca-Jack_Draper,55.0,77.8,6,True
Matteo Arnaldi,20250308-M-Indian_Wells_Masters-R64-Matteo_Arnaldi-Andrey_Rublev,41.4,100.0,0,True
Andrey Rublev,20250308-M-Indian_Wells_Masters-R64-Matteo_Arnaldi-Andrey_Rublev,54.1,82.1,5,False
Novak Djokovic,20250308-M-Indian_Wells_Masters-R64-Novak_Djokovic-Botic_Van_De_Zandschulp,67.1,87.5,3,False
Botic Van De Zandschulp,20250308-M-Indian_Wells_Masters-R64-Novak_Djokovic-Botic_Van_De_Zandschulp,70.7,83.3,4,True
Quentin Halys,20250308-M-Indian_Wells_Masters-R64-Quentin_Halys-Carlos_Alcaraz,63.3,100.0,0,False
Carlos Alcaraz,20250308-M-Indian_Wells_Masters-R64-Quentin_Halys-Carlos_Alcaraz,45.8,88.5,3,True
Arthur Fils,20250309-M-Indian_Wells_Masters-R32-Arthur_Fils-Lorenzo_Musetti,63.1,92.1,3,True
Lorenzo Musetti,20250309-M-Indian_Wells_Masters-R32-Arthur_Fils-Lorenzo_Musetti,60.0,91.7,3,False
Giovanni Mpetshi Perricard,20250309-M-Indian_Wells_Masters-R32-Giovanni_Mpetshi_Perricard-Tallon_Griekspoor,50.9,81.5,5,False
Tallon Griekspoor,20250309-M-Indian_Wells_Masters-R32-Giovanni_Mpetshi_Perricard-Tallon_Griekspoor,53.3,96.4,1,True
Guy Den Ouden,20250309-M-Kigali_CH-F-Guy_Den_Ouden-Valentin_Royer,62.3,78.3,5,False
Valentin Royer,20250309-M-Kigali_CH-F-Guy_Den_Ouden-Valentin_Royer,67.9,94.4,1,True
Stefanos Sakellaridis,20250310-M-Hersonissos_CH-R32-Stefanos_Sakellaridis-Nikolas_Sanchez_Izquierdo,52.5,92.9,2,True
Nikolas Sanchez Izquierdo,20250310-M-Hersonissos_CH-R32-Stefanos_Sakellaridis-Nikolas_Sanchez_Izquierdo,59.7,92.0,2,False
Denis Shapovalov,20250310-M-Indian_Wells_Masters-R32-Denis_Shapovalov-Carlos_Alcaraz,50.8,72.4,8,False
Carlos Alcaraz,20250310-M-Indian_Wells_Masters-R32-Denis_Shapovalov-Carlos_Alcaraz,73.0,70.6,5,True
Francisco Cerundolo,20250310-M-Indian_Wells_Masters-R32-Francisco_Cerundolo-Botic_Van_De_Zandschulp,53.5,93.9,2,True
Botic Van De Zandschulp,20250310-M-Indian_Wells_Masters-R32-Francisco_Cerundolo-Botic_Van_De_Zandschulp,64.9,90.0,2,False
Grigor Dimitrov,20250310-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Gael_Monfils,55.2,86.5,7,True
Gael Monfils,20250310-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Gael_Monfils,60.7,87.5,6,False
Hubert Hurkacz,20250310-M-Indian_Wells_Masters-R32-Hubert_Hurkacz-Alex_De_Minaur,58.1,94.4,1,False
Alex De Minaur,20250310-M-Indian_Wells_Masters-R32-Hubert_Hurkacz-Alex_De_Minaur,40.8,89.7,3,True
Matteo Arnaldi,20250310-M-Indian_Wells_Masters-R32-Matteo_Arnaldi-Brandon_Nakashima,57.1,79.2,5,False
Brandon Nakashima,20250310-M-Indian_Wells_Masters-R32-Matteo_Arnaldi-Brandon_Nakashima,62.2,100.0,0,True
Arthur Fils,20250311-M-Indian_Wells_Masters-R16-Arthur_Fils-Marcos_Giron,63.0,100.0,0,True
Marcos Giron,20250311-M-Indian_Wells_Masters-R16-Arthur_Fils-Marcos_Giron,58.0,97.3,1,False
Stefanos Tsitsipas,20250311-M-Indian_Wells_Masters-R16-Stefanos_Tsitsipas-Holger_Rune,60.7,95.8,1,False
Holger Rune,20250311-M-Indian_Wells_Masters-R16-Stefanos_Tsitsipas-Holger_Rune,70.7,100.0,0,True
Yosuke Watanuki,20250311-M-Indian_Wells_Masters-R16-Yosuke_Watanuki-Tallon_Griekspoor,42.6,96.8,1,False
Tallon Griekspoor,20250311-M-Indian_Wells_Masters-R16-Yosuke_Watanuki-Tallon_Griekspoor,68.9,100.0,0,True
Thiago Seyboth Wild,20250312-M-Cap_Cana_CH-R32-Thiago_Seyboth_Wild-Nicolas_Mejia,69.5,92.0,2,False
Nicolas Mejia,20250312-M-Cap_Cana_CH-R32-Thiago_Seyboth_Wild-Nicolas_Mejia,66.7,89.7,3,True
Grigor Dimitrov,20250312-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-Carlos_Alcaraz,54.0,86.2,4,False
Carlos Alcaraz,20250312-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-Carlos_Alcaraz,75.0,80.0,2,True
Arthur Fils,20250313-M-Indian_Wells_Masters-QF-Arthur_Fils-Daniil_Medvedev,57.5,84.4,7,False
Daniil Medvedev,20250313-M-Indian_Wells_Masters-QF-Arthur_Fils-Daniil_Medvedev,62.5,90.9,3,True
Carlos Alcaraz,20250313-M-Indian_Wells_Masters-QF-Carlos_Alcaraz-Francisco_Cerundolo,65.8,80.0,5,True
Francisco Cerundolo,20250313-M-Indian_Wells_Masters-QF-Carlos_Alcaraz-Francisco_Cerundolo,79.5,73.3,4,False
Holger Rune,20250313-M-Indian_Wells_Masters-QF-Holger_Rune-Tallon_Griekspoor,68.9,100.0,0,True
Tallon Griekspoor,20250313-M-Indian_Wells_Masters-QF-Holger_Rune-Tallon_Griekspoor,63.2,91.4,3,False
Ben Shelton,20250314-M-Indian_Wells_Masters-QF-Ben_Shelton-Jack_Draper,56.0,84.8,5,False
Jack Draper,20250314-M-Indian_Wells_Masters-QF-Ben_Shelton-Jack_Draper,72.1,94.7,1,True
Alexander Bublik,20250314-M-Phoenix_CH-QF-Alexander_Bublik-Corentin_Moutet,62.4,91.4,3,True
Corentin Moutet,20250314-M-Phoenix_CH-QF-Alexander_Bublik-Corentin_Moutet,64.3,90.0,4,False
Daniil Medvedev,20250315-M-Indian_Wells_Masters-SF-Daniil_Medvedev-Holger_Rune,50.0,100.0,0,False
Holger Rune,20250315-M-Indian_Wells_Masters-SF-Daniil_Medvedev-Holger_Rune,67.1,91.3,2,True
Jack Draper,20250315-M-Indian_Wells_Masters-SF-Jack_Draper-Carlos_Alcaraz,68.1,90.9,2,True
Carlos Alcaraz,20250315-M-Indian_Wells_Masters-SF-Jack_Draper-Carlos_Alcaraz,54.3,87.5,4,False
Pierre Hugues Herbert,20250316-M-Cherbourg_CH-F-Pierre_Hugues_Herbert-Jelle_Sels,71.7,73.3,4,True
Jelle Sels,20250316-M-Cherbourg_CH-F-Pierre_Hugues_Herbert-Jelle_Sels,60.9,94.4,1,False
Holger Rune,20250316-M-Indian_Wells_Masters-F-Holger_Rune-Jack_Draper,65.4,88.9,2,False
Jack Draper,20250316-M-Indian_Wells_Masters-F-Holger_Rune-Jack_Draper,56.5,100.0,0,True
Alexander Bublik,20250316-M-Phoenix_CH-F-Alexander_Bublik-Joao_Fonseca,57.7,77.3,10,False
Joao Fonseca,20250316-M-Phoenix_CH-F-Alexander_Bublik-Joao_Fonseca,66.3,93.1,2,True
Alexander Bublik,20250319-M-Miami_Masters-R128-Alexander_Bublik-Sebastian_Baez,63.0,85.0,3,True
Sebastian Baez,20250319-M-Miami_Masters-R128-Alexander_Bublik-Sebastian_Baez,78.4,90.9,1,False
Francisco Comesana,20250319-M-Miami_Masters-R128-Francisco_Comesana-Federico_Cina,67.1,92.3,2,False
Federico Cina,20250319-M-Miami_Masters-R128-Francisco_Comesana-Federico_Cina,76.2,95.0,1,True
Gael Monfils,20250319-M-Miami_Masters-R128-Gael_Monfils-Fabian_Marozsan,65.1,89.7,3,True
Fabian Marozsan,20250319-M-Miami_Masters-R128-Gael_Monfils-Fabian_Marozsan,76.3,100.0,0,False
Dmitry Popko,20250320-M-Merida_CH-R16-Dmitry_Popko-Juan_Carlos_Prado_Angelo,65.0,83.3,6,False
Juan Carlos Prado Angelo,20250320-M-Merida_CH-R16-Dmitry_Popko-Juan_Carlos_Prado_Angelo,62.5,94.4,2,True
Coleman Wong,20250320-M-Miami_Masters-R128-Coleman_Wong-Daniel_Altmaier,67.3,94.1,1,True
Daniel Altmaier,20250320-M-Miami_Masters-R128-Coleman_Wong-Daniel_Altmaier,75.0,100.0,0,False
Learner Tien,20250320-M-Miami_Masters-R128-Learner_Tien-Joao_Fonseca,63.0,92.5,3,False
Joao Fonseca,20250320-M-Miami_Masters-R128-Learner_Tien-Joao_Fonseca,63.6,91.7,3,True
Yoshihito Nishioka,20250320-M-Miami_Masters-R128-Yoshihito_Nishioka-Hugo_Gaston,57.4,85.0,3,True
Hugo Gaston,20250320-M-Miami_Masters-R128-Yoshihito_Nishioka-Hugo_Gaston,48.9,91.3,2,False
Casper Ruud,20250321-M-Miami_Masters-R64-Casper_Ruud-Miomir_Kecmanovic,74.7,100.0,0,True
Miomir Kecmanovic,20250321-M-Miami_Masters-R64-Casper_Ruud-Miomir_Kecmanovic,63.0,100.0,0,False
Grigor Dimitrov,20250321-M-Miami_Masters-R64-Grigor_Dimitrov-Federico_Cina,59.3,95.5,1,True
Federico Cina,20250321-M-Miami_Masters-R64-Grigor_Dimitrov-Federico_Cina,67.3,87.5,2,False
Jaume Munar,20250321-M-Miami_Masters-R64-Jaume_Munar-Daniil_Medvedev,58.5,100.0,0,True
Daniil Medvedev,20250321-M-Miami_Masters-R64-Jaume_Munar-Daniil_Medvedev,58.5,81.8,4,False
Novak Djokovic,20250321-M-Miami_Masters-R64-Novak_Djokovic-Rinky_Hijikata,79.6,90.0,1,True
Rinky Hijikata,20250321-M-Miami_Masters-R64-Novak_Djokovic-Rinky_Hijikata,68.3,95.0,1,False
Ben Shelton,20250322-M-Miami_Masters-R64-Ben_Shelton-Coleman_Wong,67.7,93.8,2,False
Coleman Wong,20250322-M-Miami_Masters-R64-Ben_Shelton-Coleman_Wong,65.7,100.0,0,True
Matteo Arnaldi,20250322-M-Miami_Masters-R64-Matteo_Arnaldi-Tomas_Machac,60.8,89.7,3,False
Tomas Machac,20250322-M-Miami_Masters-R64-Matteo_Arnaldi-Tomas_Machac,68.8,75.0,6,True
Ugo Humbert,20250322-M-Miami_Masters-R64-Ugo_Humbert-Joao_Fonseca,62.3,90.0,2,False
Joao Fonseca,20250322-M-Miami_Masters-R64-Ugo_Humbert-Joao_Fonseca,65.0,100.0,0,True
Alejandro Tabilo,20250323-M-Miami_Masters-R32-Alejandro_Tabilo-Casper_Ruud,74.3,94.7,1,False
Casper Ruud,20250323-M-Miami_Masters-R32-Alejandro_Tabilo-Casper_Ruud,62.9,91.3,2,True
Gael Monfils,20250323-M-Miami_Masters-R32-Gael_Monfils-Jaume_Munar,66.4,86.5,5,True
Jaume Munar,20250323-M-Miami_Masters-R32-Gael_Monfils-Jaume_Munar,65.4,94.4,2,False
Jesper De Jong,20250323-M-Murcia_CH-F-Jesper_De_Jong-Carlos_Taberner,63.7,89.7,3,False
Carlos Taberner,20250323-M-Murcia_CH-F-Jesper_De_Jong-Carlos_Taberner,75.3,95.8,1,True
Alex De Minaur,20250324-M-Miami_Masters-R32-Alex_De_Minaur-Joao_Fonseca,54.5,93.3,3,True
Joao Fonseca,20250324-M-Miami_Masters-R32-Alex_De_Minaur-Joao_Fonseca,66.3,96.8,1,False
Novak Djokovic,20250325-M-Miami_Masters-R16-Novak_Djokovic-Lorenzo_Musetti,69.6,92.9,1,True
Lorenzo Musetti,20250325-M-Miami_Masters-R16-Novak_Djokovic-Lorenzo_Musetti,69.6,82.4,3,False
Alexander Zverev,20250326-M-Miami_Masters-R16-Alexander_Zverev-Arthur_Fils,68.8,100.0,0,False
Arthur Fils,20250326-M-Miami_Masters-R16-Alexander_Zverev-Arthur_Fils,66.7,92.0,2,True
Jakub Mensik,20250327-M-Miami_Masters-QF-Jakub_Mensik-Arthur_Fils,66.0,88.9,2,True
Arthur Fils,20250327-M-Miami_Masters-QF-Jakub_Mensik-Arthur_Fils,68.1,86.4,3,False
Novak Djokovic,20250327-M-Miami_Masters-QF-Novak_Djokovic-Sebastian_Korda,83.1,100.0,0,True
Sebastian Korda,20250327-M-Miami_Masters-QF-Novak_Djokovic-Sebastian_Korda,66.1,100.0,0,False
Novak Djokovic,20250328-M-Miami_Masters-SF-Novak_Djokovic-Grigor_Dimitrov,86.7,83.3,1,True
Grigor Dimitrov,20250328-M-Miami_Masters-SF-Novak_Djokovic-Grigor_Dimitrov,53.5,85.0,3,False
Taylor Fritz,20250328-M-Miami_Masters-SF-Taylor_Fritz-Jakub_Mensik,70.2,91.2,3,False
Jakub Mensik,20250328-M-Miami_Masters-SF-Taylor_Fritz-Jakub_Mensik,73.3,85.2,4,True
Jesper De Jong,20250329-M-Girona_CH-SF-Jesper_De_Jong-Marin_Cilic,71.2,93.3,1,False
Marin Cilic,20250329-M-Girona_CH-SF-Jesper_De_Jong-Marin_Cilic,59.5,97.1,1,True
Jakub Mensik,20250329-M-Miami_Masters-F-Jakub_Mensik-Novak_Djokovic,66.7,96.2,1,True
Novak Djokovic,20250329-M-Miami_Masters-F-Jakub_Mensik-Novak_Djokovic,75.7,94.4,1,False
Marin Cilic,20250330-M-Girona_CH-F-Marin_Cilic-Elmer_Moller,53.9,85.7,5,True
Elmer Moller,20250330-M-Girona_CH-F-Marin_Cilic-Elmer_Moller,71.4,80.0,4,False
Jesper De Jong,20250401-M-Marrakech-R32-Jesper_De_Jong-Elliot_Benchetrit,55.6,95.0,1,True
Elliot Benchetrit,20250401-M-Marrakech-R32-Jesper_De_Jong-Elliot_Benchetrit,56.8,93.8,2,False
Alvaro Guillen Meza,20250404-M-Campinas_CH-QF-Alvaro_Guillen_Meza-Juan_Carlos_Prado_Angelo,67.8,86.2,4,True
Juan Carlos Prado Angelo,20250404-M-Campinas_CH-QF-Alvaro_Guillen_Meza-Juan_Carlos_Prado_Angelo,64.2,95.8,1,False
Tallon Griekspoor,20250404-M-Marrakech-QF-Tallon_Griekspoor-Mattia_Bellucci,56.5,96.3,1,True
Mattia Bellucci,20250404-M-Marrakech-QF-Tallon_Griekspoor-Mattia_Bellucci,59.3,66.7,8,False
Jenson Brooksby,20250405-M-Houston-SF-Jenson_Brooksby-Tommy_Paul,67.9,94.3,2,True
Tommy Paul,20250405-M-Houston-SF-Jenson_Brooksby-Tommy_Paul,55.9,89.8,5,False
Tallon Griekspoor,20250405-M-Marrakech-SF-Tallon_Griekspoor-Kamil_Majchrzak,60.0,96.7,1,True
Kamil Majchrzak,20250405-M-Marrakech-SF-Tallon_Griekspoor-Kamil_Majchrzak,59.2,96.6,1,False
Sebastian Baez,20250406-M-Bucharest-F-Sebastian_Baez-Flavio_Cobolli,83.8,100.0,0,False
Flavio Cobolli,20250406-M-Bucharest-F-Sebastian_Baez-Flavio_Cobolli,44.9,92.1,3,True
Jenson Brooksby,20250406-M-Houston-F-Jenson_Brooksby-Frances_Tiafoe,70.7,94.1,1,True
Frances Tiafoe,20250406-M-Houston-F-Jenson_Brooksby-Frances_Tiafoe,50.9,92.6,2,False
Tallon Griekspoor,20250406-M-Marrakech-F-Tallon_Griekspoor-Luciano_Darderi,63.0,80.0,6,False
Luciano Darderi,20250406-M-Marrakech-F-Tallon_Griekspoor-Luciano_Darderi,61.4,90.6,3,True
Jiri Lehecka,20250407-M-Monte_Carlo_Masters-R64-Jiri_Lehecka-Sebastian_Korda,63.1,100.0,0,True
Sebastian Korda,20250407-M-Monte_Carlo_Masters-R64-Jiri_Lehecka-Sebastian_Korda,70.6,95.0,1,False
Stan Wawrinka,20250407-M-Monte_Carlo_Masters-R64-Stan_Wawrinka-Alejandro_Tabilo,59.1,91.5,4,False
Alejandro Tabilo,20250407-M-Monte_Carlo_Masters-R64-Stan_Wawrinka-Alejandro_Tabilo,57.4,88.4,5,True
Stefanos Tsitsipas,20250408-M-Monte_Carlo_Masters-R32-Stefanos_Tsitsipas-Jordan_Thompson,50.0,95.1,2,True
Jordan Thompson,20250408-M-Monte_Carlo_Masters-R32-Stefanos_Tsitsipas-Jordan_Thompson,61.5,96.7,1,False
Alejandro Tabilo,20250409-M-Monte_Carlo_Masters-R32-Alejandro_Tabilo-Novak_Djokovic,62.7,90.9,2,True
Novak Djokovic,20250409-M-Monte_Carlo_Masters-R32-Alejandro_Tabilo-Novak_Djokovic,53.6,92.3,2,False
Casper Ruud,20250409-M-Monte_Carlo_Masters-R32-Casper_Ruud-Roberto_Bautista_Agut,74.4,100.0,0,True
Roberto Bautista Agut,20250409-M-Monte_Carlo_Masters-R32-Casper_Ruud-Roberto_Bautista_Agut,60.8,95.0,1,False
Flavio Cobolli,20250409-M-Monte_Carlo_Masters-R32-Flavio_Cobolli-Arthur_Fils,51.9,92.3,2,False
Arthur Fils,20250409-M-Monte_Carlo_Masters-R32-Flavio_Cobolli-Arthur_Fils,60.4,95.2,1,True
Francisco Cerundolo,20250409-M-Monte_Carlo_Masters-R32-Francisco_Cerundolo-Carlos_Alcaraz,60.0,77.3,5,False
Carlos Alcaraz,20250409-M-Monte_Carlo_Masters-R32-Francisco_Cerundolo-Carlos_Alcaraz,53.9,91.4,3,True
Lorenzo Musetti,20250409-M-Monte_Carlo_Masters-R32-Lorenzo_Musetti-Jiri_Lehecka,69.7,100.0,0,True
Jiri Lehecka,20250409-M-Monte_Carlo_Masters-R32-Lorenzo_Musetti-Jiri_Lehecka,58.1,81.8,8,False
Andrey Rublev,20250410-M-Monte_Carlo_Masters-R16-Andrey_Rublev-Arthur_Fils,62.3,85.0,3,False
Arthur Fils,20250410-M-Monte_Carlo_Masters-R16-Andrey_Rublev-Arthur_Fils,61.9,87.5,2,True
Daniil Medvedev,20250410-M-Monte_Carlo_Masters-R16-Daniil_Medvedev-Alex_De_Minaur,55.8,87.0,3,False
Alex De Minaur,20250410-M-Monte_Carlo_Masters-R16-Daniil_Medvedev-Alex_De_Minaur,52.2,86.4,3,True
Alejandro Davidovich Fokina,20250411-M-Monte_Carlo_Masters-QF-Alejandro_Davidovich_Fokina-Alexei_Popyrin,68.1,100.0,0,True
Alexei Popyrin,20250411-M-Monte_Carlo_Masters-QF-Alejandro_Davidovich_Fokina-Alexei_Popyrin,64.9,80.0,4,False
Carlos Alcaraz,20250411-M-Monte_Carlo_Masters-QF-Carlos_Alcaraz-Arthur_Fils,61.4,82.1,7,True
Arthur Fils,20250411-M-Monte_Carlo_Masters-QF-Carlos_Alcaraz-Arthur_Fils,60.2,87.8,5,False
Carlos Alcaraz,20250412-M-Monte_Carlo_Masters-SF-Carlos_Alcaraz-Alejandro_Davidovich_Fokina,65.8,96.0,1,True
Alejandro Davidovich Fokina,20250412-M-Monte_Carlo_Masters-SF-Carlos_Alcaraz-Alejandro_Davidovich_Fokina,70.6,90.6,3,False
Lorenzo Musetti,20250412-M-Monte_Carlo_Masters-SF-Lorenzo_Musetti-Alex_De_Minaur,65.6,96.9,1,True
Alex De Minaur,20250412-M-Monte_Carlo_Masters-SF-Lorenzo_Musetti-Alex_De_Minaur,53.2,93.2,3,False
Reilly Opelka,20250415-M-Barcelona-R32-Reilly_Opelka-Stefanos_Tsitsipas,61.1,85.7,3,False
Stefanos Tsitsipas,20250415-M-Barcelona-R32-Reilly_Opelka-Stefanos_Tsitsipas,50.0,95.8,1,True
Arthur Fils,20250416-M-Barcelona-R16-Arthur_Fils-Pedro_Martinez,49.0,100.0,0,True
Pedro Martinez,20250416-M-Barcelona-R16-Arthur_Fils-Pedro_Martinez,75.0,75.0,3,False
Laslo Djere,20250417-M-Barcelona-R16-Laslo_Djere-Carlos_Alcaraz,62.0,84.2,3,False
Carlos Alcaraz,20250417-M-Barcelona-R16-Laslo_Djere-Carlos_Alcaraz,71.4,100.0,0,True
Casper Ruud,20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,51.7,89.3,3,False
Holger Rune,20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,52.7,92.3,2,True
Arthur Fils,20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,67.9,77.8,4,False
Carlos Alcaraz,20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,73.6,85.7,2,True
Holger Rune,20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,72.2,95.0,1,True
Carlos Alcaraz,20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,70.2,100.0,0,False
Giovanni Mpetshi Perricard,20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,66.7,95.7,1,False
Mariano Navone,20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,69.8,93.8,1,True
Elmer Moller,20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,65.1,90.9,2,False
Joao Fonseca,20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,69.8,93.8,1,True
Hubert Hurkacz,20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,50.0,100.0,0,False
Benjamin Bonzi,20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,58.3,96.0,1,True
Matteo Arnaldi,20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,55.4,100.0,0,True
Novak Djokovic,20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,62.3,85.0,3,False
Tomas Machac,20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,52.3,78.0,9,False
Jacob Fearnley,20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,59.0,90.6,3,True
Tommy Paul,20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,67.6,97.0,1,True
Joao Fonseca,20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,74.2,91.3,2,False
Andrey Rublev,20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,71.6,89.5,2,False
Alexander Bublik,20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,54.9,81.2,6,True
Ben Shelton,20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,47.5,96.8,1,False
Jakub Mensik,20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,65.1,86.7,2,True
Casper Ruud,20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,69.0,94.4,1,True
Sebastian Korda,20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,57.7,90.9,2,False
Jakub Mensik,20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,61.2,94.7,1,True
