match,tournament,round,date,completed,log_reg_prob,rf_prob,ens_prob,log_reg_ml_p1,log_reg_ml_p2,rf_ml_p1,rf_ml_p2,ens_ml_p1,ens_ml_p2,log_reg_dec_p1,log_reg_dec_p2,rf_dec_p1,rf_dec_p2,ens_dec_p1,ens_dec_p2
5585,Bad Waltersdorf CH,R32,2025-09-15,True,0.8309013931853491,0.7913221362016675,0.7952800619000356,-491,491,-379,379,-388,388,1.2035,5.9137,1.2637,4.7921,1.2574,4.8847
5774,Cap Cana CH,QF,2025-03-11,True,0.6352145828770241,0.54,0.5495214582877025,-174,174,-117,117,-122,122,1.5743,2.7413,1.8519,2.1739,1.8198,2.2199
5775,Cap Cana CH,R16,2025-03-11,True,0.6612195414335007,0.55,0.5611219541433501,-195,195,-122,122,-128,128,1.5124,2.9518,1.8182,2.2222,1.7821,2.2785
8456,Naples CH,R32,2025-03-24,True,0.6735171237156072,0.29,0.32835171237156074,-206,206,245,-245,205,-205,1.4847,3.0629,3.4483,1.4085,3.0455,1.4889
8945,Stuttgart,R32,2025-06-09,True,0.6399295030443034,0.26,0.29799295030443035,-178,178,285,-285,236,-236,1.5627,2.7772,3.8462,1.3514,3.3558,1.4245
8946,Stuttgart,Q2,2025-06-09,True,0.6340728603652348,0.81,0.7924072860365236,-173,173,-426,426,-382,382,1.5771,2.7328,1.2346,5.2632,1.262,4.8171
8947,Stuttgart,Q1,2025-06-09,True,0.6340728603652348,0.9,0.8734072860365235,-173,173,-900,900,-690,690,1.5771,2.7328,1.1111,10.0,1.1449,7.8993
8968,Acapulco,Q1,2025-02-24,True,0.6152573520086511,0.73,0.7185257352008652,-160,160,-270,270,-255,255,1.6253,2.5991,1.3699,3.7037,1.3917,3.5527
8974,Adelaide,R32,2025-01-06,True,0.5306643147553659,0.17,0.2060664314755366,-113,113,488,-488,385,-385,1.8844,2.1307,5.8824,1.2048,4.8528,1.2596
8975,Adelaide,Q2,2025-01-06,True,0.6719462969025541,0.94,0.9131946296902553,-205,205,-1567,1567,-1052,1052,1.4882,3.0483,1.0638,16.6667,1.0951,11.52
8976,Adelaide,Q1,2025-01-06,True,0.6719462969025541,0.94,0.9131946296902553,-205,205,-1567,1567,-1052,1052,1.4882,3.0483,1.0638,16.6667,1.0951,11.52
11321,Prostejov CH,QF,2025-06-02,True,0.6691287655966508,0.76,0.7509128765596651,-202,202,-317,317,-301,301,1.4945,3.0223,1.3158,4.1667,1.3317,4.0147
11322,Prostejov CH,R16,2025-06-02,True,0.6584020101275974,0.551821001329198,0.562479102209038,-193,193,-123,123,-129,129,1.5188,2.9274,1.8122,2.2313,1.7778,2.2856
11323,Prostejov CH,R32,2025-06-02,True,0.7116596984420624,0.79,0.7821659698442063,-247,247,-376,376,-359,359,1.4052,3.4681,1.2658,4.7619,1.2785,4.5907
11324,Vicenza CH,F,2025-05-26,True,0.6524137739791476,0.86,0.8392413773979148,-188,188,-614,614,-522,522,1.5328,2.877,1.1628,7.1429,1.1916,6.2205
11325,Vicenza CH,SF,2025-05-26,True,0.5966555704407368,0.58,0.5816655570440737,-148,148,-138,138,-139,139,1.676,2.4793,1.7241,2.381,1.7192,2.3904
11326,Vicenza CH,QF,2025-05-26,True,0.6524137739791476,0.86,0.8392413773979148,-188,188,-614,614,-522,522,1.5328,2.877,1.1628,7.1429,1.1916,6.2205
11327,Vicenza CH,R16,2025-05-26,True,0.6303718723351585,0.79,0.7740371872335159,-171,171,-376,376,-343,343,1.5864,2.7054,1.2658,4.7619,1.2919,4.4255
11328,Vicenza CH,R32,2025-05-26,True,0.6601711201257012,0.8140045469308217,0.7986212042503097,-194,194,-438,438,-397,397,1.5148,2.9427,1.2285,5.3765,1.2522,4.9658
11329,Roland Garros,Q1,2025-05-26,True,0.723261088504991,0.32,0.36032610885049915,-261,261,212,-212,178,-178,1.3826,3.6135,3.125,1.4706,2.7753,1.5633
11390,Mauthausen CH,R32,2025-04-28,True,0.6514427692799248,0.62,0.6231442769279926,-187,187,-163,163,-165,165,1.5351,2.869,1.6129,2.6316,1.6048,2.6535
11391,Madrid Masters,Q2,2025-04-23,True,0.6325847391936915,0.6,0.6032584739193692,-172,172,-150,150,-152,152,1.5808,2.7217,1.6667,2.5,1.6577,2.5205
11392,Madrid Masters,Q1,2025-04-23,True,0.6524137739791476,0.72,0.7132413773979148,-188,188,-257,257,-249,249,1.5328,2.877,1.3889,3.5714,1.402,3.4873
25883,Bergamo CH,R32,2025-11-17,True,0.692650350470176,0.13,0.1862650350470176,-225,225,669,-669,437,-437,1.4437,3.2536,7.6923,1.1494,5.3687,1.2289
2709,Ilkley CH,R32,2025-06-09,True,0.6963927830513538,0.26,0.3036392783051354,-229,229,285,-285,229,-229,1.436,3.2937,3.8462,1.3514,3.2934,1.436
2862,Geneva,Q2,2025-05-18,True,0.5987458186920055,0.13,0.17687458186920058,-149,149,669,-669,465,-465,1.6702,2.4922,7.6923,1.1494,5.6537,1.2149
2863,Geneva,Q1,2025-05-18,True,0.6482983464919165,0.57,0.5778298346491917,-184,184,-133,133,-137,137,1.5425,2.8433,1.7544,2.3256,1.7306,2.3687
3934,Mallorca,Q2,2025-06-22,True,0.6824263142588934,0.89,0.8692426314258894,-215,215,-809,809,-665,665,1.4654,3.1489,1.1236,9.0909,1.1504,7.6478
3935,Mallorca,Q1,2025-06-22,True,0.5665233360693913,0.88,0.8486523336069391,-131,131,-733,733,-561,561,1.7652,2.3069,1.1364,8.3333,1.1783,6.6073
3936,Halle,Q1,2025-06-16,True,0.5737497747737061,0.15,0.19237497747737062,-135,135,567,-567,420,-420,1.7429,2.346,6.6667,1.1765,5.1982,1.2382
4907,Tokyo,Q2,2025-09-24,True,0.6267356611692788,0.86,0.8366735661169279,-168,168,-614,614,-512,512,1.5956,2.6791,1.1628,7.1429,1.1952,6.1227
4912,US Open,R128,2025-08-25,True,0.7030439702283442,0.55308095952024,0.5680772605910505,-237,237,-124,124,-132,132,1.4224,3.3675,1.8081,2.2375,1.7603,2.3152
5124,Stockholm,Q2,2025-10-13,True,0.6157471298897332,0.82,0.7995747129889733,-160,160,-456,456,-399,399,1.624,2.6025,1.2195,5.5556,1.2507,4.9894
5125,Stockholm,Q1,2025-10-13,True,0.7787923802122853,0.8196125625686358,0.8155305443330008,-352,352,-454,454,-442,442,1.284,4.5206,1.2201,5.5436,1.2262,5.421
5126,Roanne CH,R32,2025-10-06,True,0.7787923802122853,0.27616191904047976,0.32642496515766034,-352,352,262,-262,206,-206,1.284,4.5206,3.6211,1.3815,3.0635,1.4846
5127,Shanghai Masters,Q1,2025-10-01,True,0.6780902700065428,0.18,0.22980902700065428,-211,211,456,-456,335,-335,1.4747,3.1065,5.5556,1.2195,4.3514,1.2984
5476,Ostrava CH,QF,2025-04-28,True,0.6315135948469479,0.78,0.7651513594846948,-171,171,-355,355,-326,326,1.5835,2.7138,1.2821,4.5455,1.3069,4.2581
5477,Ostrava CH,R16,2025-04-28,True,0.6896979666384382,0.92,0.8969697966638439,-222,222,-1150,1150,-871,871,1.4499,3.2227,1.087,12.5,1.1149,9.7059
5478,Ostrava CH,R32,2025-04-28,True,0.7787923802122853,0.8790974840674689,0.8690669736819505,-352,352,-727,727,-664,664,1.284,4.5206,1.1375,8.2711,1.1507,7.6375
5480,Madrid Masters,Q2,2025-04-23,True,0.5966555704407368,0.68,0.6716655570440738,-148,148,-213,213,-205,205,1.676,2.4793,1.4706,3.125,1.4888,3.0457
5481,Madrid Masters,Q1,2025-04-23,True,0.654962950426718,0.51,0.5244962950426718,-190,190,-104,104,-110,110,1.5268,2.8982,1.9608,2.0408,1.9066,2.103
5528,Heilbronn CH,R32,2025-06-02,True,0.6524137739791476,0.29,0.32624137739791476,-188,188,245,-245,207,-207,1.5328,2.877,3.4483,1.4085,3.0652,1.4842
5531,Turin CH,R32,2025-05-13,True,0.6332924121947535,0.61,0.6123292412194754,-173,173,-156,156,-158,158,1.579,2.727,1.6393,2.5641,1.6331,2.5795
5814,Chengdu,Q1,2025-09-17,True,0.637304831128293,0.25,0.2887304831128293,-176,176,300,-300,246,-246,1.5691,2.7571,4.0,1.3333,3.4634,1.4059
6824,Washington,R64,2025-07-21,True,0.5987458186920055,0.81,0.7888745818692007,-149,149,-426,426,-374,374,1.6702,2.4922,1.2346,5.2632,1.2676,4.7365
8958,Morelia CH,F,2025-03-24,True,0.6635801197912615,0.23,0.2733580119791262,-197,197,335,-335,266,-266,1.507,2.9725,4.3478,1.2987,3.6582,1.3762
8959,Morelia CH,SF,2025-03-24,True,0.637304831128293,0.63,0.6307304831128293,-176,176,-170,170,-171,171,1.5691,2.7571,1.5873,2.7027,1.5855,2.708
8960,Morelia CH,QF,2025-03-24,True,0.6524137739791476,0.83,0.8122413773979148,-188,188,-488,488,-433,433,1.5328,2.877,1.2048,5.8824,1.2312,5.326
8961,Morelia CH,R16,2025-03-24,True,0.637304831128293,0.89,0.8647304831128293,-176,176,-809,809,-639,639,1.5691,2.7571,1.1236,9.0909,1.1564,7.3926
8962,Morelia CH,R32,2025-03-24,True,0.7755759397899625,0.9544059069895754,0.9365229102696142,-346,346,-2093,2093,-1475,1475,1.2894,4.4559,1.0478,21.9327,1.0678,15.7537
8963,Miami Masters,Q2,2025-03-19,True,0.6143494026219999,0.3047106017191977,0.33567448180947795,-159,159,228,-228,198,-198,1.6277,2.593,3.2818,1.4383,2.9791,1.5053
8964,Miami Masters,Q1,2025-03-19,True,0.7051514305534405,0.89,0.871515143055344,-239,239,-809,809,-678,678,1.4181,3.3916,1.1236,9.0909,1.1474,7.783
9931,Piracicaba CH,QF,2025-01-27,True,0.6562336231689022,0.29,0.32662336231689026,-191,191,245,-245,206,-206,1.5238,2.909,3.4483,1.4085,3.0616,1.4851
9932,Piracicaba CH,R16,2025-01-27,True,0.6547289169037873,0.86,0.8394728916903788,-190,190,-614,614,-523,523,1.5273,2.8963,1.1628,7.1429,1.1912,6.2295
9933,Piracicaba CH,R32,2025-01-27,True,0.6588582950849127,0.78,0.7678858295084914,-193,193,-355,355,-331,331,1.5178,2.9313,1.2821,4.5455,1.3023,4.3082
25783,Hong Kong,Q1,2026-01-05,True,0.6181198010321205,0.8664043630697313,0.8415759068659703,-162,162,-649,649,-531,531,1.6178,2.6186,1.1542,7.4853,1.1882,6.3122
2616,Davis Cup QLS R1: CAN vs HUN,RR,2025-02-01,True,0.552572025207968,0.8322890559732664,0.8043173528967366,-123,123,-496,496,-411,411,1.8097,2.235,1.2015,5.9626,1.2433,5.1103
2710,Birmingham CH,R32,2025-06-02,True,0.7321013495511344,0.27,0.31621013495511346,-273,273,270,-270,216,-216,1.3659,3.7328,3.7037,1.3699,3.1625,1.4624
3621,Athens,Q1,2025-11-02,True,0.7346426927230116,0.94,0.9194642692723012,-277,277,-1567,1567,-1142,1142,1.3612,3.7685,1.0638,16.6667,1.0876,12.4168
4160,Marseille,R32,2025-02-10,True,0.704761630774289,0.78,0.772476163077429,-239,239,-355,355,-340,340,1.4189,3.3871,1.2821,4.5455,1.2945,4.3951
4613,Chengdu,QF,2025-09-17,True,0.6594335844873301,0.83,0.812943358448733,-194,194,-488,488,-435,435,1.5165,2.9363,1.2048,5.8824,1.2301,5.346
5131,Sumter CH,QF,2025-08-12,True,0.6492523813811353,0.5,0.5149252381381135,-185,185,-100,-100,-106,106,1.5402,2.8511,2.0,2.0,1.942,2.0615
5132,Sumter CH,R16,2025-08-12,True,0.6528700589364629,0.9,0.8752870058936464,-188,188,-900,900,-702,702,1.5317,2.8808,1.1111,10.0,1.1425,8.0184
5709,Indian Wells Masters,R128,2025-03-05,True,0.6830467794614478,0.6872764827382709,0.6868535124105887,-216,216,-220,220,-219,219,1.464,3.155,1.455,3.1977,1.4559,3.1934
5710,Indian Wells Masters,Q2,2025-03-05,True,0.6524137739791476,0.91,0.8842413773979149,-188,188,-1011,1011,-764,764,1.5328,2.877,1.0989,11.1111,1.1309,8.6387
5711,Indian Wells Masters,Q1,2025-03-05,True,0.6551852018611026,0.65,0.6505185201861103,-190,190,-186,186,-186,186,1.5263,2.9001,1.5385,2.8571,1.5372,2.8614
5800,Sao Paulo CH,R16,2024-11-18,True,0.552572025207968,0.18,0.2172572025207968,-123,123,456,-456,360,-360,1.8097,2.235,5.5556,1.2195,4.6028,1.2776
5801,Sao Paulo CH,R32,2024-11-18,True,0.5980866479988711,0.8530809595202399,0.8275815283681031,-149,149,-581,581,-480,480,1.672,2.4881,1.1722,6.8065,1.2083,5.7998
5809,Jinan CH,R32,2025-10-06,True,0.6896979666384382,0.3,0.33896979666384386,-222,222,233,-233,195,-195,1.4499,3.2227,3.3333,1.4286,2.9501,1.5128
5811,Shanghai Masters,Q2,2025-10-01,True,0.6324863210977959,0.8751500661055274,0.8508836916047543,-172,172,-701,701,-571,571,1.5811,2.721,1.1427,8.0096,1.1752,6.7062
5812,Shanghai Masters,Q1,2025-10-01,True,0.723261088504991,0.8,0.7923261088504991,-261,261,-400,400,-382,382,1.3826,3.6135,1.25,5.0,1.2621,4.8152
6072,Brisbane,Q2,2024-12-30,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
6073,Brisbane,Q1,2024-12-30,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
6809,Jingshan CH,SF,2025-09-22,True,0.6396199740529327,0.29,0.3249619974052933,-177,177,245,-245,208,-208,1.5634,2.7748,3.4483,1.4085,3.0773,1.4814
6810,Jingshan CH,QF,2025-09-22,True,0.637304831128293,0.84,0.8197304831128293,-176,176,-525,525,-455,455,1.5691,2.7571,1.1905,6.25,1.2199,5.5472
6811,Jingshan CH,R16,2025-09-22,True,0.6149749291175326,0.58,0.5834974929117532,-160,160,-138,138,-140,140,1.6261,2.5972,1.7241,2.381,1.7138,2.4009
6812,Jingshan CH,R32,2025-09-22,True,0.7787923802122853,0.8566972504313881,0.8489067634094779,-352,352,-598,598,-562,562,1.284,4.5206,1.1673,6.9782,1.178,6.6184
9708,Skopje CH,SF,2025-05-19,True,0.6222586599678769,0.28,0.31422586599678776,-165,165,257,-257,218,-218,1.607,2.6473,3.5714,1.3889,3.1824,1.4582
9709,Skopje CH,QF,2025-05-19,True,0.6575464482096908,0.7,0.695754644820969,-192,192,-233,233,-229,229,1.5208,2.9201,1.4286,3.3333,1.4373,3.2868
9710,Skopje CH,R16,2025-05-19,True,0.6524137739791476,0.88,0.8572413773979148,-188,188,-733,733,-600,600,1.5328,2.877,1.1364,8.3333,1.1665,7.0048
9711,Skopje CH,R32,2025-05-19,True,0.7845658442907324,0.9457189239332097,0.9296036159689619,-364,364,-1742,1742,-1321,1321,1.2746,4.6418,1.0574,18.4226,1.0757,14.2053
9934,Punta del Este CH,QF,2025-01-20,True,0.6547289169037873,0.68,0.6774728916903788,-190,190,-213,213,-210,210,1.5273,2.8963,1.4706,3.125,1.4761,3.1005
9935,Punta del Este CH,R16,2025-01-20,True,0.6249869217471054,0.91,0.8814986921747106,-167,167,-1011,1011,-744,744,1.6,2.6666,1.0989,11.1111,1.1344,8.4387
9936,Punta del Este CH,R32,2025-01-20,True,0.7170873627332752,0.74,0.7377087362733276,-253,253,-285,285,-281,281,1.3945,3.5347,1.3514,3.8462,1.3555,3.8126
9937,Australian Open,R128,2025-01-13,True,0.6143494026219999,0.17,0.2144349402622,-159,159,488,-488,366,-366,1.6277,2.593,5.8824,1.2048,4.6634,1.273
11187,Auckland,Q1,2025-01-06,True,0.6551852018611026,0.861821001329198,0.8411574213823885,-190,190,-624,624,-530,530,1.5263,2.9001,1.1603,7.237,1.1888,6.2955
11314,Trieste CH,R32,2025-07-07,True,0.7116596984420624,0.79,0.7821659698442063,-247,247,-376,376,-359,359,1.4052,3.4681,1.2658,4.7619,1.2785,4.5907
11318,Eastbourne,Q1,2025-06-23,True,0.645480815186013,0.89,0.8655480815186013,-182,182,-809,809,-644,644,1.5492,2.8207,1.1236,9.0909,1.1553,7.4376
12242,Naples CH,R32,2025-03-24,True,0.6352145828770241,0.33,0.36052145828770243,-174,174,203,-203,177,-177,1.5743,2.7413,3.0303,1.4925,2.7738,1.5638
26188,Bengaluru CH,R32,2026-01-05,True,0.6704659917168081,0.8530809595202399,0.8348194627398967,-203,203,-581,581,-505,505,1.4915,3.0346,1.1722,6.8065,1.1979,6.054
2610,Manama CH,F,2025-02-10,True,0.5688960072117786,0.9,0.8668896007211779,-132,132,-900,900,-651,651,1.7578,2.3196,1.1111,10.0,1.1535,7.5126
2611,Manama CH,SF,2025-02-10,True,0.627077169998374,0.82,0.8007077169998373,-168,168,-456,456,-402,402,1.5947,2.6815,1.2195,5.5556,1.2489,5.0178
2612,Manama CH,QF,2025-02-10,True,0.5935656385118252,0.86,0.8333565638511825,-146,146,-614,614,-500,500,1.6847,2.4604,1.1628,7.1429,1.2,6.0008
2613,Manama CH,R16,2025-02-10,True,0.6482983464919165,0.8447106017191978,0.8250693761964697,-184,184,-544,544,-472,472,1.5425,2.8433,1.1838,6.4396,1.212,5.7166
2614,Manama CH,R32,2025-02-10,True,0.7104080258100358,0.87,0.8540408025810036,-245,245,-669,669,-585,585,1.4076,3.4531,1.1494,7.6923,1.1709,6.8512
4607,Metz,Q1,2025-11-02,True,0.5727293977704038,0.27,0.3002729397770404,-134,134,270,-270,233,-233,1.746,2.3404,3.7037,1.3699,3.3303,1.4291
4616,Davis Cup WG1 R1: KOR vs KAZ,RR,2025-09-12,True,0.6193793687164926,0.9,0.8719379368716493,-163,163,-900,900,-681,681,1.6145,2.6273,1.1111,10.0,1.1469,7.8087
4630,Mallorca,Q1,2025-06-22,True,0.5869631315229457,0.2430809595202399,0.27746917672051047,-142,142,311,-311,260,-260,1.7037,2.4211,4.1139,1.3211,3.604,1.384
4644,Bordeaux CH,R16,2025-05-13,True,0.5637355835219132,0.79,0.7673735583521915,-129,129,-376,376,-330,330,1.7739,2.2922,1.2658,4.7619,1.3031,4.2987
4645,Bordeaux CH,R32,2025-05-13,True,0.6193793687164926,0.82,0.7999379368716493,-163,163,-456,456,-400,400,1.6145,2.6273,1.2195,5.5556,1.2501,4.9984
4648,Rome Masters,Q1,2025-05-07,True,0.5762157749871823,0.81,0.7866215774987183,-136,136,-426,426,-369,369,1.7355,2.3597,1.2346,5.2632,1.2713,4.6865
5133,Kitzbuhel,R16,2025-07-21,True,0.70736975761366,0.6712954302668033,0.674902863001489,-242,242,-204,204,-208,208,1.4137,3.4173,1.4897,3.0422,1.4817,3.076
5210,US Open,Q1,2025-08-25,True,0.6432930672767426,0.22,0.2623293067276743,-180,180,355,-355,281,-281,1.5545,2.8034,4.5455,1.2821,3.812,1.3556
5581,Cali CH,R32,2025-10-06,True,0.6303718723351585,0.3,0.3330371872335159,-171,171,233,-233,200,-200,1.5864,2.7054,3.3333,1.4286,3.0027,1.4993
5582,Cali CH,Q2,2025-10-06,True,0.7845658442907324,0.9712924528301886,0.952619791976243,-364,364,-3383,3383,-2011,2011,1.2746,4.6418,1.0296,34.834,1.0497,21.1059
5583,Cali CH,Q1,2025-10-06,True,0.7845658442907324,0.9712924528301886,0.952619791976243,-364,364,-3383,3383,-2011,2011,1.2746,4.6418,1.0296,34.834,1.0497,21.1059
5679,Los Cabos,QF,2025-07-14,True,0.6294639229485073,0.8,0.7829463922948509,-170,170,-400,400,-361,361,1.5887,2.6988,1.25,5.0,1.2772,4.6072
5680,Los Cabos,R16,2025-07-14,True,0.6315135948469479,0.54,0.5491513594846948,-171,171,-117,117,-122,122,1.5835,2.7138,1.8519,2.1739,1.821,2.218
5681,Los Cabos,R32,2025-07-14,True,0.6406683953607322,0.82,0.8020668395360732,-178,178,-456,456,-405,405,1.5609,2.7829,1.2195,5.5556,1.2468,5.0522
5714,Acapulco,Q1,2025-02-24,True,0.7445471851734101,0.81,0.8034547185173411,-291,291,-426,426,-409,409,1.3431,3.9146,1.2346,5.2632,1.2446,5.0879
5798,Temuco CH,R16,2024-11-25,True,0.637304831128293,0.26,0.2977304831128293,-176,176,285,-285,236,-236,1.5691,2.7571,3.8462,1.3514,3.3587,1.424
5799,Temuco CH,R32,2024-11-25,True,0.7573577482623118,0.7974668477618887,0.793455937811931,-312,312,-394,394,-384,384,1.3204,4.1213,1.254,4.9375,1.2603,4.8416
5817,Winston-Salem,Q2,2025-08-17,True,0.6524911905877244,0.68,0.6772491190587725,-188,188,-213,213,-210,210,1.5326,2.8776,1.4706,3.125,1.4766,3.0984
5818,Winston-Salem,Q1,2025-08-17,True,0.7787923802122853,0.8814335638978338,0.871169445529279,-352,352,-743,743,-676,676,1.284,4.5206,1.1345,8.4341,1.1479,7.7621
5819,Cancun CH,R32,2025-08-12,True,0.6524137739791476,0.19,0.2362413773979148,-188,188,426,-426,323,-323,1.5328,2.877,5.2632,1.2346,4.233,1.3093
5820,Cincinnati Masters,Q1,2025-08-07,True,0.6459662337572729,0.22,0.2625966233757273,-182,182,355,-355,281,-281,1.5481,2.8246,4.5455,1.2821,3.8081,1.3561
6115,Madrid CH,R16,2025-04-07,True,0.6552313052850509,0.7247106017191978,0.7177626720757831,-190,190,-263,263,-254,254,1.5262,2.9005,1.3799,3.6325,1.3932,3.5431
6116,Madrid CH,R32,2025-04-07,True,0.7095648795648796,0.85,0.835956487956488,-244,244,-567,567,-510,510,1.4093,3.4431,1.1765,6.6667,1.1962,6.0959
6141,Lyon 2 CH,QF,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
6142,Lyon 2 CH,R16,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
6143,Lyon 2 CH,R32,2024-11-11,True,0.6341434385302807,0.5155194927909905,0.5273818873649195,-173,173,-106,106,-112,112,1.5769,2.7333,1.9398,2.0641,1.8962,2.1159
6837,Madrid Masters,Q1,2025-04-23,True,0.6854080258100359,0.27,0.3115408025810036,-218,218,270,-270,221,-221,1.459,3.1787,3.7037,1.3699,3.2099,1.4525
7362,Davis Cup QLS R1: AUT vs FIN,RR,2025-01-31,True,0.552572025207968,0.3,0.3252572025207968,-123,123,233,-233,207,-207,1.8097,2.235,3.3333,1.4286,3.0745,1.482
8034,Oeiras 4 CH,R16,2025-04-14,True,0.6422446459689433,0.7234188948306596,0.715301469944488,-180,180,-262,262,-251,251,1.557,2.7952,1.3823,3.6156,1.398,3.5125
8035,Oeiras 4 CH,R32,2025-04-14,True,0.6303718723351581,0.92,0.8910371872335159,-171,171,-1150,1150,-818,818,1.5864,2.7054,1.087,12.5,1.1223,9.1774
8966,Indian Wells Masters,Q2,2025-03-05,True,0.552572025207968,0.42210140930096757,0.43514847089166764,-123,123,137,-137,130,-130,1.8097,2.235,2.3691,1.7304,2.2981,1.7704
26187,Lyon CH,R32,2025-11-10,True,0.6303718723351585,0.25,0.28803718723351585,-171,171,300,-300,247,-247,1.5864,2.7054,4.0,1.3333,3.4718,1.4046
26420,Australian Open,R128,2025-01-13,True,0.6635801197912614,0.1547106017191977,0.20559755352640408,-197,197,546,-546,386,-386,1.507,2.9725,6.4637,1.183,4.8639,1.2588
2939,Lugano CH,SF,2025-02-24,True,0.627077169998374,0.83,0.8097077169998375,-168,168,-488,488,-426,426,1.5947,2.6815,1.2048,5.8824,1.235,5.2551
2940,Lugano CH,QF,2025-02-24,True,0.6433363900739402,0.89,0.865333639007394,-180,180,-809,809,-643,643,1.5544,2.8038,1.1236,9.0909,1.1556,7.4258
2941,Lugano CH,R16,2025-02-24,True,0.6164396508732686,0.86,0.8356439650873269,-161,161,-614,614,-508,508,1.6222,2.6072,1.1628,7.1429,1.1967,6.0844
2942,Lugano CH,R32,2025-02-24,True,0.6557773382115869,0.93,0.9025777338211588,-191,191,-1329,1329,-926,926,1.5249,2.9051,1.0753,14.2857,1.1079,10.2646
4020,Rome Masters,Q2,2025-05-07,True,0.6492523813811353,0.65,0.6499252381381136,-185,185,-186,186,-186,186,1.5402,2.8511,1.5385,2.8571,1.5386,2.8565
4021,Rome Masters,Q1,2025-05-07,True,0.6303718723351585,0.77,0.7560371872335159,-171,171,-335,335,-310,310,1.5864,2.7054,1.2987,4.3478,1.3227,4.099
4163,Oeiras 2 CH,QF,2025-01-13,True,0.7762427244571891,0.32,0.36562427244571893,-347,347,212,-212,174,-174,1.2883,4.4691,3.125,1.4706,2.735,1.5764
4164,Oeiras 2 CH,R16,2025-01-13,True,0.7781958825866799,0.94,0.923819588258668,-351,351,-1567,1567,-1213,1213,1.285,4.5085,1.0638,16.6667,1.0825,13.1267
4165,Oeiras 2 CH,R32,2025-01-13,True,0.7863701679549093,0.8952042465231806,0.8843208386663536,-368,368,-854,854,-764,764,1.2717,4.681,1.1171,9.5424,1.1308,8.6446
4448,Marrakech,R32,2025-03-31,True,0.8536669241237265,0.9300806172127041,0.9224392479038064,-583,583,-1330,1330,-1189,1189,1.1714,6.8337,1.0752,14.3022,1.0841,12.8931
4657,Girona CH,R32,2025-03-24,True,0.6119626496718666,0.21,0.25019626496718667,-158,158,376,-376,300,-300,1.6341,2.5771,4.7619,1.2658,3.9969,1.3337
4658,Miami Masters,Q2,2025-03-19,True,0.5710355948070021,0.2147106017191977,0.25034310102797813,-133,133,366,-366,299,-299,1.7512,2.3312,4.6574,1.2734,3.9945,1.3339
4659,Miami Masters,Q1,2025-03-19,True,0.5528544480990865,0.21100170606873023,0.24518698027176586,-124,124,374,-374,308,-308,1.8088,2.2364,4.7393,1.2674,4.0785,1.3248
4660,Phoenix CH,R32,2025-03-11,True,0.5254011568606292,0.07,0.11554011568606293,-111,111,1329,-1329,766,-766,1.9033,2.107,14.2857,1.0753,8.655,1.1306
5376,Montpellier,R16,2025-01-27,True,0.5528544480990865,0.22,0.25328544480990867,-124,124,355,-355,295,-295,1.8088,2.2364,4.5455,1.2821,3.9481,1.3392
5377,Montpellier,R32,2025-01-27,True,0.7755759397899625,0.8947106017191977,0.8827971355262743,-346,346,-850,850,-753,753,1.2894,4.4559,1.1177,9.4976,1.1328,8.5322
5519,Cincinnati Masters,R128,2025-08-07,True,0.6303718723351585,0.71,0.7020371872335158,-171,171,-245,245,-236,236,1.5864,2.7054,1.4085,3.4483,1.4244,3.3561
5520,Cincinnati Masters,Q2,2025-08-07,True,0.6172118516454693,0.56,0.5657211851645471,-161,161,-127,127,-130,130,1.6202,2.6124,1.7857,2.2727,1.7677,2.3027
5521,Cincinnati Masters,Q1,2025-08-07,True,0.6303718723351585,0.9,0.8730371872335159,-171,171,-900,900,-688,688,1.5864,2.7054,1.1111,10.0,1.1454,7.8763
5524,Perugia CH,SF,2025-06-09,True,0.6315135948469479,0.17,0.21615135948469483,-171,171,488,-488,363,-363,1.5835,2.7138,5.8824,1.2048,4.6264,1.2758
5525,Perugia CH,QF,2025-06-09,True,0.6148250986953361,0.48,0.4934825098695336,-160,160,108,-108,103,-103,1.6265,2.5962,2.0833,1.9231,2.0264,1.9743
5526,Perugia CH,R16,2025-06-09,True,0.6524137739791476,0.78,0.7672413773979149,-188,188,-355,355,-330,330,1.5328,2.877,1.2821,4.5455,1.3034,4.2963
5527,Perugia CH,R32,2025-06-09,True,0.622674071053277,0.87,0.8452674071053278,-165,165,-669,669,-546,546,1.606,2.6502,1.1494,7.6923,1.1831,6.4628
5804,Bratislava 2 CH,R16,2025-10-27,True,0.6524137739791476,0.7102569599484638,0.7044726413515323,-188,188,-245,245,-238,238,1.5328,2.877,1.4079,3.4513,1.4195,3.3838
